0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 8630.83 -1.13687e-13 0 0 976.699 7654.13
200 11371.4 -1.13687e-13 1999.98 1820.63 914.666 6636.16
300 9814.43 0 2000 0 911.298 6903.14
400 9391.77 0 1627.94 0 905.287 6858.54
500 10569 155.138 1932.58 0 941.602 7539.64
600 12220.5 662.542 3421.51 0 901.911 7234.53
700 8461.94 -2.27374e-13 22.0465 0 936.881 7503.01
800 13784.3 644.474 4813.45 0 923.859 7402.47
900 10276.4 23.6148 1913.12 0 944.053 7395.64
1000 12762.6 1760.38 2715.37 0 937.964 7348.88
1100 9764.04 -2.27374e-13 1980.79 0 921.443 6861.8
1200 8333.72 162.085 1736.24 0 879.026 5556.37
1300 10926.2 162.085 1616.9 1820.63 917.31 6409.31
1400 7760.17 -2.27374e-13 0 0 927.289 6832.88
1500 8665.5 260.678 0 0 955.603 7449.22
1600 9070.79 1131.22 0 0 939.019 7000.56
1700 11827.3 0 1904.73 1820.63 925.595 7176.33
1800 7957.28 -5.68434e-14 0 0 917.473 7039.81
1900 8380.59 0 0 0 930.091 7450.5
2000 8533.7 0 0 0 947.578 7586.12
2100 10763.9 0 792.625 1820.63 934.523 7216.08
2200 12216.8 0 3893.19 0 923.547 7400.07
2300 8346.87 0 0 0 944.993 7401.88
2400 9678.92 144.959 1999.24 0 925.05 6609.67
2500 7708.08 153.182 0 0 921.718 6633.18
2600 7895.31 153.182 0 0 944.196 6797.93
2700 7882.05 1.7053e-13 0 0 934.654 6947.4
2800 8707.27 1.7053e-13 0 0 967.236 7740.03
2900 12310.9 1759.38 2328.95 0 911.893 7310.67
3000 9189.41 1.13687e-13 1531.98 0 918.476 6738.95
3100 9031.27 609.19 1999.91 0 882.084 5540.09
3200 11286.5 952.203 2000 1820.63 878.245 5635.47
3300 8531.5 2.27374e-13 0 0 978.786 7552.72
3400 10530.1 2.27374e-13 1964.17 0 951.242 7614.69
3500 8435.9 2.27374e-13 63.6825 0 929.131 7443.09
3600 8510.34 2.27374e-13 0 0 944.919 7565.42
3700 10634.8 483.132 1899.94 0 915.26 7336.44
3800 11234 1102.36 1746.4 0 930.628 7454.65
3900 9653.88 1039.49 0 0 975.852 7638.54
4000 9829.36 6.82121e-13 1997.14 0 930.683 6901.53
4100 10161.4 6.82121e-13 2000 0 936.133 7225.27
4200 7734.96 7.10543e-13 52.5131 0 929.472 6752.97
4300 11209.2 952.67 2028.19 0 931.603 7296.73
4400 14474.8 728.237 3985.41 1820.63 900.981 7039.53
4500 9079.5 732.17 0 0 926.273 7421.06
4600 8488.13 3.41061e-13 0 0 942.388 7545.74
4700 7299.87 2.27374e-13 0 0 903.929 6395.94
4800 9901.1 4.54747e-13 1307.09 0 954.429 7639.59
4900 11786.7 1293.1 1985.93 0 944.617 7563.07
5000 10452.5 4.54747e-13 1724.08 0 969.618 7758.79
5100 8079.13 670.568 0 0 905.795 6502.76
5200 10123.5 4.54747e-13 2062.34 0 910.596 7150.57
5300 9224.4 111.409 1993.51 0 900.315 6219.16
5400 10065.1 303.024 1990.61 0 929.699 6841.79
5500 8370.42 4.54747e-13 2000 0 879.434 5490.99
5600 8625.16 64.125 0 0 950.686 7610.35
5700 9698.85 9.09495e-13 1964.3 0 906.147 6828.41
5800 8492.53 9.09495e-13 0 0 942.89 7549.64
5900 10565 712.566 1423.3 1820.63 872.549 5735.94
6000 7210.58 320.856 0 0 891.77 5997.96
6100 7415.93 9.09495e-13 0 0 929.741 6486.19
6200 9322.15 571.215 2000 0 895.176 5855.76
6300 10246.3 76.174 1095.81 1820.63 910.605 6343.11
6400 13698.9 9.09495e-13 5536.25 0 926.713 7235.92
6500 10366.8 95.4694 1690.26 0 952.963 7628.13
6600 8516.73 9.09495e-13 0 0 945.647 7571.09
6700 8523.06 9.09495e-13 0 0 946.367 7576.69
6800 8667.97 9.09495e-13 0 0 962.8 7705.17
6900 8501.58 9.09495e-13 0 0 962.47 7539.11
7000 8855.37 9.09495e-13 991.656 0 920.35 6943.37
7100 10207.5 2413.8 0 0 929.267 6864.41
7200 8265.61 4.54747e-13 0 0 967.371 7298.24
7300 8017.31 4.54747e-13 0 0 944.403 7072.91
7400 9303.68 292.137 1876.27 0 910.091 6225.18
7500 8055.51 3.97904e-13 0 0 948.967 7106.55
7600 7842.81 2.27374e-13 0 0 941.697 6901.12
7700 7543.53 2.27374e-13 0 0 930.438 6613.09
7800 8565.14 2.27374e-13 567.138 0 944.259 7053.75
7900 10040.1 623.276 1644.52 0 917.581 6854.77
8000 9787.29 6.82121e-13 1386.04 0 932.46 7468.8
8100 7856.76 4.54747e-13 2000 0 860.198 4996.56
8200 7812.06 4.54747e-13 506.46 0 900.423 6405.18
8300 20715.2 4.54747e-13 12679.7 1820.63 824.611 5390.28
8400 10300.1 4.54747e-13 2335.04 0 910.762 7054.32
8500 9178.71 4.54747e-13 1999.98 0 913.408 6265.32
8600 9416.46 4.54747e-13 1146.84 0 952.925 7316.7
8700 7925.44 587.157 0 0 910.719 6427.56
8800 8662.59 4.54747e-13 0 0 962.192 7700.4
8900 11312.4 36.8744 2621.5 1820.63 873.421 5959.93
9000 9787.82 4.26326e-13 1761.19 0 933.884 7092.74
9100 12430.9 1072.58 2000 1820.63 924.692 6613.01
9200 9769.31 9.66338e-13 743.81 1820.63 904.524 6300.35
9300 10461.2 897.088 3067.71 0 875.632 5620.79
9400 7456.54 9.09495e-13 0 0 920.73 6535.81
9500 19908.5 819.304 10248.2 1820.63 866.589 6153.76
9600 11798.8 7.0588e-13 3394.35 0 932.822 7471.6
9700 10363.8 6.82121e-13 1989.35 0 929.389 7445.08
9800 8732.89 7.95808e-13 0 0 970.123 7762.77
9900 10271.5 169.593 1999.77 0 929.818 7172.3
10000 11433.2 311.009 1543.31 1820.63 937.844 6820.4
10100 7505.15 311.009 0 0 913.464 6280.68
10200 7516.95 7.38964e-13 0 0 923.448 6593.51
10300 8987.04 6.82121e-13 426.76 1820.63 888.96 5850.69
10400 7079.81 313.899 0 0 892.086 5873.83
10500 10090 3039.31 0 0 882.959 6167.71
10600 7924.58 313.899 0 0 931.951 6678.73
10700 7921.18 313.899 0 0 931.542 6675.74
10800 6920.57 769.841 0 0 874.731 5276
10900 10876.1 6.25278e-13 1557.26 1820.63 929.839 6568.35
11000 9593.12 662.731 2186.74 0 887.507 5856.15
11100 8392.38 869.847 0 0 909.61 6612.92
11200 11944.1 1058.7 1975.92 1820.63 893.955 6194.87
11300 12743.3 117.694 2831.85 1820.63 921.578 7051.53
11400 8698.95 4.54747e-13 47.0074 0 960.989 7690.95
11500 8878.8 197.963 0 0 964.253 7716.58
11600 8559.04 4.54747e-13 0 0 950.459 7608.58
11700 10985.7 937.017 1744.8 0 921.276 7382.6
11800 8124.35 2.27374e-13 0 0 945.763 7178.59
11900 9982.87 2.27374e-13 2194.75 0 906.202 6881.92
12000 8484.17 653.448 0 0 915.8 6914.92
12100 7955.79 129.578 0 0 915.265 6910.95
12200 11937.2 169.721 4016.99 0 906.27 6844.23
12300 7658.09 4.54747e-13 0 0 935.576 6722.51
12400 10617.7 4.54747e-13 1947.7 0 963.034 7707
12500 9752.75 1560.76 0 0 951.224 7240.76
12600 12016.7 4.54747e-13 1893.81 1820.63 955.138 7347.18
12700 10103.7 4.54747e-13 1728.39 0 929.48 7445.79
12800 9229.89 707.615 0 0 946.279 7576
12900 8436.35 18.4832 0 0 934.361 7483.5
13000 11985.3 4.54747e-13 3590.28 0 931.741 7463.24
13100 8632.66 5.11591e-13 0 0 958.807 7673.85
13200 9388.9 5.68434e-13 0 1820.63 914.147 6654.13
13300 9341.18 6.82121e-13 746.048 0 954.556 7640.58
13400 11588.8 6.82121e-13 1993.08 1820.63 912.82 6862.25
13500 11743.5 6.82121e-13 1795.72 1820.63 937.454 7189.72
13600 13189.1 6.82121e-13 4893.77 0 920.293 7375.05
13700 12859.4 4.54747e-13 4718.57 0 929.707 7211.13
13800 14545 2233.25 5181.79 0 880.449 6249.47
13900 7536.3 4.54747e-13 0 0 926.087 6610.21
14000 10079.2 2487.82 0 0 913.596 6677.8
14100 8371.11 4.54747e-13 0 0 958.304 7412.81
14200 9827.52 1252.11 0 0 952.318 7623.09
14300 12680.4 2436.86 1992.4 0 936.66 7314.45
14400 7853.69 4.54747e-13 0 0 936.874 6916.81
14500 11564.1 366.654 1682.12 1820.63 912.631 6782.11
14600 9326.79 1264.59 0 0 948.852 7113.35
14700 10365.1 2.27374e-13 1886.18 0 941.339 7537.59
14800 12737.1 106.766 2873.62 1820.63 916.761 7019.29
14900 8573.07 2.27374e-13 0 0 952.052 7621.01
15000 11186.5 2.27374e-13 1993.17 1820.63 910.546 6462.12
15100 7939.03 515.379 0 0 923.858 6499.79
15200 8093.09 0 0 0 952.076 7141.01
15300 9896.88 34.2699 1737.34 0 925.61 7199.67
15400 10780.9 660.069 1984.5 0 926.894 7209.42
15500 10336.6 2623 0 0 913.146 6800.48
15600 8577.61 2.27374e-13 0 0 968.865 7608.74
15700 8158.28 2.27374e-13 0 0 948.253 7210.03
15800 8543.12 2.27374e-13 0 0 948.649 7594.47
15900 8002.37 2.27374e-13 0 0 942.508 7059.86
16000 7791.71 2.27374e-13 0 0 940.896 6850.81
16100 7567.58 220.966 0 0 911.653 6434.96
16200 7942.12 220.966 0 0 933.712 6787.44
16300 8156.62 378.976 239.649 0 911.71 6626.28
16400 7583.74 145.374 0 0 930.332 6508.03
16500 15475.9 1495.58 5934.96 0 907.579 7137.75
16600 11525.9 6.82121e-13 3085.41 0 936.944 7503.5
16700 12841.9 1189.58 3377.63 0 917.917 7356.81
16800 8486.58 6.82121e-13 0 0 942.211 7544.37
16900 8571.3 104.126 0 0 939.997 7527.17
17000 9412.03 6.82121e-13 1979.35 0 919.853 6512.83
17100 14020.4 2160.13 3789.84 0 912.512 7157.95
17200 8134.94 1.13687e-13 485.943 0 939.745 6709.25
17300 8347.72 2.27374e-13 0 1820.63 880.019 5647.08
17400 9172.16 213.423 3316.54 0 835.403 4806.8
17500 8276.05 234.633 0 0 941.652 7099.76
17600 6799.08 381.456 0 0 874.578 5543.05
17700 10367.2 446.576 0 1820.63 935.51 7164.51
17800 8373.16 5.68434e-13 128.42 0 914.456 7330.28
17900 8398.6 4.32691 0 0 931.66 7462.62
18000 8294.65 5.79981e-13 0 0 943.412 7351.24
18100 10052.6 84.6456 1977.2 0 935.228 7055.52
18200 9867.09 41.149 1999.63 0 905.19 6921.12
18300 8708.43 953.332 0 0 927.745 6827.36
18400 12776.7 409.307 1999.96 3641.26 877.067 5849.15
18500 8542.13 5.68434e-13 0 0 948.537 7593.59
18600 8210.28 4.54747e-13 0 0 946.41 7263.87
18700 10012 729.315 1408.02 0 893.852 6980.81
18800 10186.4 556.106 1220.27 0 933.463 7476.56
18900 10771.2 233.545 1959.91 0 952.585 7625.18
19000 10152.7 4.54747e-13 1596.02 0 950.188 7606.47
19100 10040 4.54747e-13 1605.1 0 936.31 7498.59
19200 10897.9 1406.16 1997.43 0 913.132 6581.14
19300 8655.39 728.314 0 0 932.006 6995.07
19400 8166.58 3.97904e-13 0 0 949.78 7216.8
19500 13723.3 9.09495e-13 5615.66 0 947.761 7159.87
19600 7950.79 9.59233e-13 0 0 932.071 7018.72
19700 7735.83 479.073 0 0 905.391 6351.37
19800 7235.11 758.509 0 0 875.709 5600.89
19900 7461.22 571.224 0 0 900.085 5989.92
20000 7113.88 1.02318e-12 0 0 915.088 6198.79
20100 6652.53 1.13687e-12 0 0 892.494 5760.03
20200 8212.18 1.13687e-12 2000 0 864.848 5347.33
20300 7813.85 1.13687e-12 0 0 937.236 6876.61
20400 8397.68 1.13687e-12 0 0 957.323 7440.35
20500 10084.9 1928.8 0 0 904.197 7251.93
20600 13590 3692.75 1985.44 0 917.102 6994.75
20700 8561.87 1.25056e-12 0 0 975.257 7586.61
20800 8210.38 1.36424e-12 0 0 956.616 7253.77
20900 8469.89 1.36424e-12 0 0 970.623 7499.27
21000 7154.82 1.36424e-12 0 0 911.895 6242.93
21100 7798.1 1.36424e-12 728.314 0 899.695 6170.09
21200 9814.84 143.359 0 1820.63 941.147 6909.71
21300 10828.8 421.522 1999.99 1820.63 870.499 5716.2
21400 7706.12 48.1388 2000 0 845.567 4812.41
21500 7696.55 1.81899e-12 0 0 940.643 6755.9
21600 12562.2 912.235 2042.58 1820.63 909.697 6877.02
21700 8022.72 55.3535 0 0 939.046 7028.32
21800 8488.67 55.3535 0 0 936.129 7497.19
21900 12466.9 1.61293e-12 3978.71 0 942.396 7545.8
22000 7895.67 1.59162e-12 0 0 921.332 6974.34
22100 12814.4 1.59162e-12 3808.37 1820.63 893.463 6291.95
22200 9997.8 1.59162e-12 1247.59 0 972.073 7778.14
22300 12661.1 908.984 2089.62 1820.63 914.554 6927.28
22400 9337.45 717.497 0 0 957.369 7662.59
22500 8053.93 1.25056e-12 0 0 932.622 7121.3
22600 7687.46 1.25056e-12 113.532 0 901 6672.93
22700 13976.8 1517.71 3929.82 0 947.072 7582.18
22800 10196.6 2389.96 0 0 920.208 6886.42
22900 14022.5 1.36424e-12 5782.53 0 913.906 7326.07
23000 8517.48 1.36424e-12 0 0 945.732 7571.75
23100 12189.3 1372.8 2614.53 0 909.515 7292.49
23200 9341.79 1.36424e-12 1998.26 0 909.885 6433.64
23300 6875.49 1.36424e-12 0 0 898.024 5977.46
23400 8679.01 1.36424e-12 0 0 964.047 7714.96
23500 8162.98 791.804 0 0 889.491 6481.69
23600 8285.68 1.47793e-12 0 0 919.179 7366.5
23700 8724.11 1.47793e-12 0 0 969.134 7754.98
23800 9120.15 1.59162e-12 2000 0 912.744 6207.41
23900 10334.6 1617.89 0 0 968.296 7748.38
24000 10391.5 41.8135 1989.74 0 927.726 7432.26
24100 13147 1108.52 3633.51 0 932.879 7472.04
24200 9669.73 58.2654 0 1820.63 927.886 6862.95
24300 10526.8 3600.21 0 0 886.249 6040.3
24400 7600.08 58.2654 0 0 919.573 6622.24
24500 13404.6 1.56319e-12 2254.58 3641.26 928.15 6580.57
24600 9672.84 1.36424e-12 2000 0 933.556 6739.28
24700 7968.68 1.36424e-12 0 0 925.506 7043.17
24800 9178.71 1225.21 0 0 927.436 7026.06
24900 10798.2 1047.01 1990.17 0 915.664 6845.34
25000 11287.7 200.098 2000 1820.63 901.941 6365
25100 8258.9 200.098 101.507 0 939.589 7017.7
25200 11871.1 1.42109e-12 3910.52 0 908.874 7051.71
25300 9875.94 1.47793e-12 1271.1 0 955.656 7649.18
25400 8124.34 1.47793e-12 750.903 0 918.212 6455.22
25500 7523.25 1.36424e-12 162.323 0 922.656 6438.27
25600 8137.42 1.36424e-12 0 0 951.637 7185.79
25700 8383.41 535.725 0 0 935.005 6912.68
25800 10556 808.378 1593.21 0 936.03 7218.36
25900 8130.41 1.42109e-12 0 0 953.489 7176.92
26000 14508.6 2450.73 3862.73 0 908.716 7286.39
26100 11999.2 233.468 2415.64 1820.63 906.364 6623.15
26200 10786.3 1010.32 1625.52 0 933.731 7216.76
26300 16498.5 911.949 7847.57 1820.63 848.322 5070.02
26400 10304 1.59162e-12 818.792 1820.63 927.713 6736.85
26500 10185.1 560.99 3077.96 0 890.273 5655.86
26600 11401.5 987.739 3085.57 0 899.73 6428.45
26700 9550.01 10.8978 1832.18 0 919.484 6787.44
26800 11188.4 1.79057e-12 1853.59 1820.63 910.831 6603.38
26900 10262.6 1.76215e-12 1957.94 0 952.027 7352.68
27000 14169.6 1.81899e-12 4731.45 1820.63 912.553 6705.01
27100 8282.81 1.81899e-12 0 0 949.5 7333.31
27200 8377.61 1.93268e-12 0 0 955.233 7422.38
27300 8326.94 1.93268e-12 0 0 949.405 7377.54
27400 10217.5 1770.26 0 0 937.715 7509.48
27500 10242 1.93268e-12 1512.51 0 969.744 7759.78
27600 9393.57 364.182 1976.85 0 876.51 6176.02
27700 8536.87 1228.88 0 0 908.078 6399.91
27800 10266.1 45.3376 2060.48 0 921.893 7238.4
27900 8364.96 45.3376 0 0 940.32 7379.31
28000 12327.5 762.539 3389.85 0 936.322 7238.83
28100 8307.62 628.088 1981.65 0 843.189 4854.69
28200 16924.7 1156.05 5863.49 3641.26 837.326 5426.6
28300 9234.08 628.088 2000 0 878.019 5727.98
28400 13128.6 498.204 5956.58 0 863.748 5810.02
28500 8251.12 2.6148e-12 0 0 954.727 7296.4
28600 14145.4 1235.74 3790.69 1820.63 903.572 6394.79
28700 8029.97 301.366 0 0 936.416 6792.19
28800 8406.17 2.27374e-12 0 0 962.377 7443.79
28900 8102.32 2.04636e-12 0 0 951.249 7151.07
29000 12111.5 692.728 240.753 3641.26 919.928 6616.86
29100 11332.3 1.81899e-12 1910.07 1820.63 921.852 6679.79
29200 8293.14 1.81899e-12 0 0 954.884 7338.26
29300 10573.6 1.81899e-12 1986.96 0 953.59 7633.03
29400 10364 1.81899e-12 1793.07 0 951.804 7619.08
29500 7551.16 1.81899e-12 0 0 912.855 6638.3
29600 8162.93 1.81899e-12 0 0 946.298 7216.63
29700 8537.27 1.81899e-12 0 0 947.985 7589.29
29800 8571.73 1.81899e-12 0 0 951.9 7619.83
29900 10662 2296.38 0 0 957.623 7407.99
30000 9633.01 1.81899e-12 1848.73 0 929.318 6854.97
30100 13490 2688.93 3986.12 0 873.303 5941.69
30200 15170.6 170.224 5594.37 1820.63 897.479 6687.91
30300 10632.5 472.404 2606.73 0 906.367 6647.03
30400 10747.9 2146.2 0 0 955.306 7646.44
30500 11391.1 1.81899e-12 1429.74 1820.63 939.123 7201.58
30600 8769.75 2.27374e-12 0 0 974.27 7795.48
30700 12010 2.27374e-12 3486.42 0 946.424 7577.13
30800 10985 412.405 1954.11 0 957.2 7661.26
30900 10179.3 1586.22 115.756 0 941.157 7536.18
31000 8514.6 365.845 0 0 920.25 7228.5
31100 13119.8 382.102 3989.45 1820.63 873.384 6054.24
31200 9781.98 2.52953e-12 1880.93 0 934.129 6966.91
31300 13802.5 2.72848e-12 4000 1820.63 915.123 7066.71
31400 10707.6 2.72848e-12 961.869 1820.63 936.515 6988.58
31500 8621.68 2.72848e-12 0 0 957.565 7664.12
31600 8549.02 2.72848e-12 0 0 949.32 7599.7
31700 8391.64 2.6148e-12 0 0 962.715 7428.92
31800 10318.8 2.81375e-12 2000 1820.63 888.16 5609.98
31900 13311.1 5349.26 1977.18 0 862.661 5122.05
32000 7647.29 433.198 0 0 911.268 6302.83
32100 16124.7 2079.43 5956.78 1820.63 856.206 5411.7
32200 12825.5 2.72848e-12 2613.23 3641.26 870.555 5700.41
32300 9516.58 2.72848e-12 2035.7 0 915.246 6565.64
32400 12715.1 789.088 3979.54 0 925.772 7020.74
32500 8135.28 557.264 0 0 928.522 6649.49
32600 7818.27 568.515 0 0 914.5 6335.25
32700 10278.4 707.707 3268.47 0 875.417 5426.79
32800 7554.07 562.41 0 0 888.305 6103.36
32900 12603.2 667.388 3998.45 0 915.565 7021.8
33000 10050.8 405.334 946.486 1820.63 882.178 5996.14
33100 11741.9 2.72848e-12 3442.7 0 920.733 7378.43
33200 11655.6 24.4439 3157.19 0 940.771 7533.18
33300 8730.52 2.6823e-12 0 0 969.855 7760.66
33400 8226.73 104.138 0 0 933.326 7189.27
33500 8160.51 104.138 0 0 925.597 7130.77
33600 7354.12 2.67164e-12 960.738 0 876.704 5516.68
33700 7060.11 553.776 0 0 879.378 5626.95
33800 8850.51 2.6148e-12 1605.63 0 918.578 6326.3
33900 7372.95 2.72848e-12 0 0 921.366 6451.59
34000 7538.7 2.72848e-12 0 0 938.856 6599.84
34100 12366.6 1186.49 3884.23 0 892.413 6403.5
34200 10970.1 2.95586e-12 1480.47 1820.63 918.468 6750.49
34300 10502.9 2.95586e-12 1936.22 0 951.33 7615.38
34400 7319.13 2.95586e-12 0 0 907.429 6411.7
34500 7160.08 2.95586e-12 0 0 919.839 6240.24
34600 8095.19 252.416 0 0 925.72 6917.06
34700 8225.87 2.95586e-12 388.837 0 913.683 6923.35
34800 12650.7 570.755 4086.86 0 911.233 7081.87
34900 12748.1 1261.88 3406.77 0 921.337 7158.12
35000 8946.18 3.18323e-12 552.322 0 931.611 7462.24
35100 11171.4 19.621 2000 1820.63 902.691 6428.49
35200 9044.71 3.18323e-12 1460.19 0 902.35 6682.17
35300 11277.5 3.18323e-12 1648.23 1820.63 929.143 6879.5
35400 8799.22 3.18323e-12 0 0 977.58 7821.64
35500 11888.1 134.991 1991.78 1820.63 935.885 7004.82
35600 8429.86 134.991 0 0 944.466 7350.41
