0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 9200.95 1679.06 0 0 927.426 6594.46
200 11009.9 0 2392.22 0 957.11 7660.56
300 9163.84 0 2000 0 920.253 6243.59
400 13792.7 1461.51 1436.86 3641.26 910.944 6342.11
500 10893.7 217.38 1696.98 1820.63 892.954 6265.81
600 11686 -1.13687e-13 1997.07 1820.63 918.463 6949.81
700 8596.62 -1.13687e-13 0 0 954.725 7641.9
800 10049.5 13.5979 1522.56 0 945.266 7568.12
900 12894 1303.92 3946.78 0 912.762 6730.57
1000 10673 -2.27374e-13 1961.84 0 967.674 7743.48
1100 14606.4 2291.1 3960.27 0 947.048 7407.97
1200 7783.06 0 0 0 940.74 6842.32
1300 7642.17 0 0 0 923.897 6718.27
1400 8257.36 495.283 0 0 918.443 6843.64
1500 8762.34 0 301.774 0 939.242 7521.32
1600 17223.2 918.056 8335.94 0 882.398 7086.84
1700 7977.28 0 0 0 930.873 7046.41
1800 10151.9 0 1999.27 0 951.383 7201.25
1900 8329.93 0 0 0 951.894 7378.03
2000 11600.3 0 1467.96 1820.63 949.796 7361.92
2100 8282.37 335.215 0 0 928.176 7018.98
2200 9121.3 335.215 1429.18 0 897.636 6459.27
2300 8081.97 0 0 0 935.945 7146.02
2400 9220.29 170.19 1999.98 0 903.451 6146.66
2500 10241.7 439.444 1999.75 0 925.111 6877.41
2600 16492.6 1610.19 5197.43 1820.63 895.739 6968.62
2700 8651.71 479.17 247.371 0 923.079 7002.09
2800 12471.7 1647.48 1137.31 1820.63 901.298 6965.01
2900 7550.33 412.88 0 0 903.556 6233.89
3000 8288.5 412.88 0 0 943.694 6931.93
3100 8294.28 412.88 0 0 944.379 6937.03
3200 10162.9 412.88 792.311 1820.63 889.687 6247.42
3300 7835.57 1.7053e-13 0 0 918.954 6916.61
3400 9727.47 1.7053e-13 1962.69 0 910.548 6854.23
3500 12694.6 1.13687e-13 4281.71 0 933.796 7479.13
