0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 14559.7 372.175 3146.61 3641.26 908.574 6491.11
200 8095.27 0 0 0 958.48 7136.79
300 8301.6 171.878 0 0 928.115 7201.6
400 7439.09 110.76 585.257 0 887.561 5855.52
500 7342.94 0 585.257 0 889.421 5868.26
600 7179.14 0 585.257 0 886.596 5707.29
700 9658.18 0 1973.47 0 928.879 6755.83
800 8355.86 49.3148 0 0 948.602 7357.94
900 7715.68 352.468 0 0 899.907 6463.3
1000 10715.6 1309.18 0 1820.63 892.679 6693.09
1100 11460.4 -1.47438e-13 1328.33 1820.63 942.145 7369.3
1200 8212.25 0 19.9925 0 928.367 7263.89
1300 14238.8 0 5831.22 0 933.179 7474.36
1400 8286.29 0 0 0 919.249 7367.04
1500 13050.3 1267.59 3542 0 913.986 7326.68
1600 8483.01 0 0 0 941.804 7541.2
1700 11100.8 860.674 0 1820.63 950.65 7468.86
1800 7631.93 -5.68434e-14 0 0 930.19 6701.74
1900 11689 -1.13687e-13 1985.5 1820.63 931.146 6951.72
2000 11107.6 89.9869 3055.55 0 881.553 7080.48
2100 8374.41 -1.13687e-13 107.7 0 945.582 7321.13
2200 8078.64 -1.13687e-13 0 0 949.888 7128.76
2300 10020.8 810.645 0 1820.63 910.643 6478.93
2400 8251.16 -4.54747e-13 0 0 938.062 7313.1
2500 8172.67 -4.54747e-13 0 0 948.334 7224.34
2600 15741.8 -4.54747e-13 6655.22 1820.63 897.288 6368.65
2700 12096.9 -2.27374e-13 3905.16 0 927.971 7263.81
2800 8515.43 -1.98952e-13 2000 0 884.897 5630.54
2900 8034.24 398.748 0 0 930.73 6704.76
3000 11144 398.748 1995.12 1820.63 900.992 6028.47
3100 10144.9 1103.37 2685.69 0 873.252 5482.62
3200 11354.2 2794.26 2747.55 0 836.538 4975.85
3300 9481.96 2489.57 0 0 903.74 6088.65
3400 10810.5 -2.27374e-13 1301.46 1820.63 929.77 6758.66
3500 8461.52 -2.27374e-13 0 0 963.621 7497.9
3600 7982.57 -2.27374e-13 0 0 929.998 7052.57
3700 7877.14 -2.27374e-13 0 0 917.575 6959.57
3800 9027.63 -2.27374e-13 2101.84 0 886.807 6038.98
3900 8844.09 718.282 0 0 952.531 7173.27
4000 9302.15 165.837 806.04 0 942.152 7388.12
4100 8749.42 -1.98952e-13 0 0 971.984 7777.44
4200 7679.5 149.419 0 0 922.339 6607.74
4300 11817 -2.27374e-13 1999.77 3641.26 851.932 5324.02
4400 11464.4 -4.54747e-13 2972.31 1820.63 890.42 5781.03
4500 6695.2 -4.54747e-13 71.5159 0 880.332 5743.35
4600 10437.6 161.062 1996.45 1820.63 858.507 5600.93
4700 9191.42 97.2921 0 1820.63 897.333 6376.16
4800 8183.64 -5.68434e-13 0 0 937.685 7245.96
4900 10725.2 740.625 1998.53 0 933.165 7052.85
5000 8425.61 -5.68434e-13 0 0 960.058 7465.55
5100 12434.6 1058.33 3997.19 1820.63 836.23 4722.17
5200 8296.76 -7.95808e-13 0 0 969.664 7327.09
5300 8550.89 -6.82121e-13 0 0 949.533 7601.36
5400 13915.9 590.975 5272.25 0 912.967 7139.71
5500 11150.2 781.966 1925.71 0 956.411 7486.13
5600 11858 0 2907.94 1820.63 902.312 6227.07
5700 7568.07 423.469 0 0 918.581 6226.02
5800 13918.9 5.68434e-14 3914.85 1820.63 934.02 7249.45
5900 9072.91 293.101 443.78 0 924.975 7411.06
6000 10399.9 0 1947.61 0 938.3 7514.01
6100 11071.2 1322.61 1294.08 0 938.554 7515.98
6200 8308.37 0 0 0 949.266 7359.1
6300 12822.3 31.5632 3160.63 1820.63 923.686 6885.81
6400 7940.77 5.68434e-14 0 0 938.18 7002.59
6500 7218.03 5.68434e-14 60.5403 0 902.303 6255.19
6600 8638.23 1244.08 0 0 911.7 6482.44
6700 14667.5 2.27374e-13 4757.98 1820.63 924.441 7164.43
6800 13216.9 768.348 4369.57 1820.63 843.375 5414.98
6900 7525.13 2.27374e-13 0 0 922.756 6602.37
7000 7650.51 1.13687e-13 0 0 940.614 6709.89
7100 8549.49 222.39 621.917 1820.63 850.279 5034.27
7200 7115.52 63.7667 0 0 903.694 6148.06
7300 8558.35 -2.27374e-13 4.32515 0 949.889 7604.13
7400 8064 -1.27898e-13 0 0 932.1 7131.9
7500 8133.84 -1.7053e-13 0 0 940.249 7193.59
7600 8343.54 -1.7053e-13 1999.98 0 864.035 5479.53
7700 14037 940.443 521.545 5461.88 895.608 6217.5
7800 7421.72 151.462 0 0 916.792 6353.46
7900 7400.22 151.462 0 0 912.939 6335.82
8000 8115.87 151.462 0 0 942.305 7022.1
8100 8939.78 1488.05 0 0 923.813 6527.92
8200 10811.3 1260.94 33.2924 1820.63 934.538 6761.94
8300 8480.16 2.27374e-13 0 0 941.479 7538.69
8400 8663.3 4.54747e-13 0 0 962.273 7701.03
