0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 11723.2 1667.98 1785.17 0 917.374 7352.65
200 18983.8 2815.38 7806.84 1820.63 841.544 5699.39
300 12295 533.809 3629.55 0 920.887 7210.76
400 9615.17 1602.73 0 0 940.562 7071.88
500 11954 0 3949.07 0 935.764 7069.2
600 9280.31 2046.42 0 0 919.443 6314.45
700 10492.8 1140.63 1063.21 0 943.332 7345.64
800 8238.42 -1.13687e-13 0 0 937.491 7300.93
900 8073.05 -1.13687e-13 0 0 947.343 7125.71
1000 11398.1 -1.13687e-13 2000 1820.63 917.024 6660.46
1100 8692.91 -3.41061e-13 0 0 965.616 7727.29
1200 7633.25 -3.41061e-13 0 0 937.408 6695.85
1300 7803.27 272.702 0 0 932.64 6597.93
1400 8673.79 777.661 0 1820.63 862.185 5213.31
1500 7113.3 0 0 0 906.585 6206.72
1600 8308.49 0 2000 0 863.247 5445.25
1700 7763.25 -1.13687e-13 0 0 935.39 6827.86
1800 10615.9 213.742 1775.99 0 958.078 7668.14
1900 9996.86 1.13687e-13 1537.06 0 939.155 7520.65
2000 12055.7 1.13687e-13 1909.65 1820.63 944.152 7381.29
2100 11209.9 1.13687e-13 2763.51 0 937.627 7508.8
2200 9684.61 1.13687e-13 2294.93 0 897.098 6492.58
2300 8264.23 0 0 0 963.367 7300.86
2400 11689.2 0 1975.48 1820.63 925.547 6967.58
2500 9311.13 1166.39 0 0 920.562 7224.17
2600 9563.16 2.27374e-13 1282.84 0 957.712 7322.61
2700 9180 541.904 0 0 959.422 7678.67
2800 11790.8 293.671 2000 1820.63 919.976 6756.56
2900 13214.3 695.518 4409.59 0 898.748 7210.49
3000 8828.02 360.694 0 0 957.515 7509.81
3100 7880.71 -6.78568e-13 0 0 941.126 6939.58
3200 14062.3 -6.78568e-13 4854.57 1820.63 881.884 6505.18
3300 8249.19 -6.78568e-13 0 0 948.74 7300.45
3400 20943.2 188.643 9794.86 5461.88 831.579 4666.25
3500 11250 -6.82121e-13 1843.43 1820.63 925.622 6660.34
3600 10173.6 -6.82121e-13 1968.68 0 925.987 7278.95
3700 12347.3 498.343 2221.36 1820.63 919.901 6887.07
3800 13969.9 2398.22 0 3641.26 932.877 6997.58
3900 6674.91 -6.82121e-13 0 0 888.07 5786.84
4000 13726.1 1784.93 4761.37 0 892.694 6287.06
4100 11573.2 819.55 3264.42 0 910.76 6578.49
4200 10501.5 63.8295 1836.94 1820.63 888.955 5891.11
4300 7288.37 63.8295 0 0 904.6 6319.94
4400 8109.22 719.045 0 0 906.776 6483.4
4500 15015.4 365.086 6415.18 0 913.35 7321.81
4600 13183.5 -1.13687e-12 3709.11 1820.63 909.97 6743.82
4700 10714.7 168.888 2616.8 0 917.722 7011.24
4800 8320.34 168.888 0 0 943.77 7207.68
4900 8948.9 168.888 1942.07 0 902.595 5935.35
5000 7626.39 168.888 0 0 919.541 6537.96
5100 11760.1 229.098 3571.56 0 921.305 7038.1
5200 11986 352.694 3976.65 0 912.391 6744.28
5300 11895.7 1514.78 4000 0 869.177 5511.76
5400 12800.4 2310.47 2096.33 0 931.585 7462.04
5500 10319.4 -1.13687e-12 1997.98 0 923.3 7398.16
5600 12423.1 640.741 3563.59 0 911.454 7307.31
5700 13532 816.215 4552.68 0 905.003 7258.07
5800 8031.14 -1.13687e-12 0 0 940.289 7090.86
5900 13630.5 -1.13687e-12 5327.47 0 921.175 7381.83
6000 11787.5 502.228 1791.99 1820.63 922.527 6750.1
6100 8833.94 -1.13687e-12 0 0 981.473 7852.47
6200 8669.44 -9.09495e-13 0 0 962.966 7706.47
6300 7974.29 -9.09495e-13 0 0 952.986 7021.31
6400 7704.24 405.255 0 0 916.295 6382.69
6500 7391.63 405.255 0 0 909.669 6076.7
6600 8822.2 1253.24 0 0 922.26 6646.7
6700 17513.7 2764.34 3501.71 3641.26 872.55 6733.89
6800 10149.5 -4.54747e-13 2199.92 0 913.298 7036.29
6900 12219.1 1206.26 1070.56 1820.63 935.656 7185.98
7000 7575.63 75.1228 0 0 912.471 6588.04
7100 7460.9 -4.54747e-13 0 0 921.682 6539.22
7200 8248.62 -4.54747e-13 0 0 952.71 7295.91
7300 12250.4 1846.04 2593.2 0 901.463 6909.65
7400 17977.2 2186.97 8067.59 0 890.945 6831.67
7500 10992.7 594.202 1961.93 0 936.496 7500.03
7600 12469.1 -4.54747e-13 3924.7 0 948.801 7595.65
7700 12252.7 2094.24 1909.75 0 939.188 7309.57
7800 8399.36 -3.33955e-13 0 0 956.535 7442.82
