0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 8817.88 -7.10543e-14 0 0 979.673 7838.21
200 7904.39 0 0 0 928.227 6976.16
300 7864.28 -2.84217e-14 0 0 943.657 6920.62
400 9810.27 166.405 1929.34 0 929.364 6785.16
500 9701.28 1512.38 0 0 945.807 7243.09
600 10690.9 -2.27374e-13 2209.31 0 941.637 7539.91
700 10796.2 2877.69 0 0 937.801 6980.71
800 7869.27 -4.54747e-13 0 0 931.481 6937.79
900 7724.51 -4.54747e-13 0 0 914.279 6810.23
1000 10255.2 309.926 1792.22 0 934.278 7218.79
1100 11765.2 -4.54747e-13 2000 1820.63 929.099 7015.51
1200 9091.87 829.669 0 0 946.931 7315.27
1300 10331.7 65.3017 231.037 1820.63 941.44 7273.32
1400 9520.94 146.13 1975.65 0 921.362 6477.81
1500 9704.01 -3.41061e-13 1628.28 0 943.46 7132.27
1600 10753.4 1362.62 1999.98 0 902.601 6488.15
1700 10611.8 -2.27374e-13 504.941 1820.63 944.25 7341.94
1800 10018.9 -2.41585e-13 33.2029 1820.63 938.114 7227
1900 9693.22 -2.41585e-13 241.616 1820.63 897.922 6733.05
2000 12571.6 710.906 3457.92 0 932.635 7470.15
2100 7292.07 0 0 0 913.525 6378.55
2200 12482 2440.57 1977.43 0 946.061 7117.93
2300 7866.8 1.13687e-13 488.486 0 930.233 6448.08
2400 7305.16 0 0 0 926.808 6378.35
2500 11007.9 0 3943.57 0 913.284 6151.01
2600 10932.6 0 2000 1820.63 907.119 6204.83
2700 11660 1622.89 1998.7 0 953.785 7084.59
2800 9433.85 684.937 911.49 0 927.296 6910.13
2900 9447.25 1.42109e-14 1413.88 0 930.704 7102.66
3000 8149.2 0 0 0 944.229 7204.97
3100 8959.29 767.089 2000 0 861.173 5331.03
3200 8162.68 4.54747e-13 0 0 934.077 7228.6
3300 11481.9 1064.46 2524.02 0 902.549 6990.83
3400 9918.15 281.092 202.308 1820.63 920.17 6693.95
3500 8796.53 236.369 0 0 950.586 7609.57
3600 8316.06 4.54747e-13 0 0 922.678 7393.38
3700 10522.4 553.96 1954.08 0 933.813 7080.51
3800 10144.4 1386.91 0 0 972.896 7784.64
3900 13880.3 1074.96 4020.9 0 975.915 7808.48
4000 9485.42 70.7325 1999.99 0 914.157 6500.54
4100 10757 4.54747e-13 2176.14 0 952.934 7627.9
4200 11108.5 684.776 1987.43 0 936.472 7499.85
4300 8623.11 2.27374e-13 0 0 957.726 7665.38
4400 11961.6 2.27374e-13 3348.74 0 956.562 7656.27
4500 15269.8 2.27374e-13 5236.89 1820.63 943.506 7268.77
4600 8686.7 0 0 0 964.916 7721.79
4700 8050.81 0 93.7125 0 912.921 7044.17
4800 11037 0 3178.78 0 901.262 6956.93
4900 11555.1 -1.13687e-13 3512.08 0 922.993 7119.99
5000 8065 -1.13687e-13 0 0 925.568 7139.43
5100 11787.6 1646.4 2081.06 0 936.862 7123.31
5200 9921.94 -4.54747e-13 0 1820.63 951.366 7149.95
5300 8408.57 -4.54747e-13 0 0 959.742 7448.83
5400 11996.9 303.639 1697.64 1820.63 937.67 7237.28
5500 8508.48 -4.54747e-13 0 0 944.707 7563.77
5600 12816.5 1499.98 1958.73 1820.63 914.069 6623.12
5700 17415.7 634.969 3726.87 5461.88 917.181 6674.77
5800 7074.14 426.79 0 0 888.929 5758.42
5900 10893.5 -4.54747e-13 1963.62 1820.63 911.194 6198.03
6000 16949.7 1964.39 5434.66 1820.63 902.476 6827.54
6100 12824.6 1483.74 1999.53 1820.63 909.299 6611.44
6200 7917.81 -6.82121e-13 0 0 949.573 6968.24
6300 8065.23 -6.82121e-13 0 0 950.982 7114.24
6400 7567.99 -6.82121e-13 0 0 936.854 6631.14
6500 7565.61 -6.82121e-13 671.972 0 880.318 6013.32
6600 7884.4 -4.54747e-13 0 0 941.837 6942.56
6700 10574.3 -4.54747e-13 1983.9 0 954.016 7636.36
6800 10107.9 -4.26326e-13 1977.44 0 917.981 7212.46
6900 9583.38 1229.25 0 0 943.848 7410.29
7000 11293.8 1662.88 1987.85 0 920.15 6722.89
7100 10922.8 238.323 1999.96 1820.63 893.259 5970.65
7200 9404.56 1398.08 0 0 941.839 7064.65
7300 9652.34 -2.27374e-13 1867.08 0 915.706 6869.55
7400 9712.02 358.173 1998.58 0 899.416 6455.85
7500 7154.12 752.341 0 0 865.257 5536.52
7600 8414.77 -1.13687e-13 2000 0 887.474 5527.29
7700 7752.55 0 0 0 923.022 6829.53
7800 9979.51 0 1999.58 0 940.567 7039.36
7900 11487.2 0 2000 1820.63 924.373 6742.16
8000 10532.9 0 3999.98 0 893.086 5639.81
8100 8593.82 0 0 0 954.406 7639.41
8200 8923.35 189.282 0 0 970.255 7763.81
8300 12743.3 789.716 2000 1820.63 952.69 7180.28
8400 8783.96 0 0 0 975.867 7808.1
8500 11059.1 535.766 2061.83 0 939.353 7522.18
8600 9922.89 1.13687e-13 2033.61 0 925.891 6963.39
8700 8285.35 1.13687e-13 0 0 948.077 7337.27
8800 9823.52 2002.03 0 0 920.258 6901.23
8900 7431.96 0 0 0 911.411 6520.55
9000 7208.69 0 0 0 919.026 6289.67
9100 12068.1 0 3912.68 0 940.177 7215.25
9200 7892.03 0 0 0 950.371 6941.65
9300 10912.5 0 1999.18 1820.63 912.27 6180.37
9400 7254.83 0 0 0 924.166 6330.66
9500 7243.89 0 0 0 912.954 6330.94
9600 11622.4 0 3048.08 1820.63 892.818 5860.87
9700 8533.87 572.977 0 0 935.98 7024.91
9800 8316.82 34.0015 0 0 941.71 7341.11
9900 12767.1 57.2306 4406.46 0 946.361 7357.09
10000 13812.5 5.68434e-14 3957.28 1820.63 943.63 7090.96
10100 11157 0 3728.44 0 885.421 6543.11
10200 7770.52 0 0 0 926.54 6843.98
10300 13519.3 246.775 4884.02 0 930.995 7457.48
10400 9360.83 0 2000 0 926.517 6434.32
10500 7522.38 0 0 0 926.244 6596.13
10600 9468.33 820.518 0 0 960.521 7687.29
10700 7908.8 59.4393 0 0 918.052 6931.31
10800 9252.41 8.52651e-14 1957.57 0 908.68 6386.17
10900 10986.3 5.68434e-14 1898.61 1820.63 910.214 6356.84
11000 11739.4 0 1.60438 3641.26 941.696 7154.84
11100 8502.87 161.123 0 0 948.892 7392.86
11200 10112.1 2171.69 0 0 919.137 7021.31
11300 11821.4 1549.64 1789.8 0 941.683 7540.26
11400 12062.1 0 3823.63 0 913.731 7324.73
11500 9143.44 812.311 91.3519 0 913.883 7325.89
11600 8524.3 2.84217e-14 0 0 946.509 7577.79
11700 9469.4 -4.54747e-13 1999.87 0 919.405 6550.12
11800 8325.76 -4.54747e-13 0 0 952.429 7373.33
11900 11920.2 -4.54747e-13 2000 1820.63 926.208 7173.32
12000 17843.5 -4.54747e-13 8992.59 3641.26 812.479 4397.15
12100 8595.25 -5.68434e-13 0 0 954.57 7640.68
12200 16092.1 2232.26 5726.91 0 928.468 7204.48
12300 8244.85 -9.09495e-13 0 0 914.469 7330.38
12400 9334.11 1134.77 0 0 909.206 7290.14
12500 15920.3 1657.42 3153.24 3641.26 888.348 6580.07
12600 7573.89 -4.54747e-13 0 0 924.268 6649.62
12700 8018.42 -4.54747e-13 0 0 924.111 7094.31
12800 8622.19 -4.54747e-13 0 0 957.622 7664.56
12900 12007.3 -4.54747e-13 3789.32 0 911.359 7306.59
13000 9889.02 -4.54747e-13 1486.29 0 932.628 7470.1
13100 8659.6 -4.54747e-13 0 0 961.855 7697.75
13200 13470.5 -4.54747e-13 3710.08 1820.63 924.18 7015.57
13300 15845.3 921.696 5122.73 3641.26 862.424 5297.16
13400 10099.9 3.29057 0 1820.63 957.024 7318.92
13500 7766.9 -3.69482e-13 0 0 923.71 6843.19
13600 10118.2 160.326 1973.02 0 901.988 7082.87
13700 8800.52 -2.27374e-13 0 0 977.726 7822.8
13800 9630.77 1521.52 0 0 938.026 7171.23
13900 10584.3 2329.04 0 0 960.631 7294.65
14000 8424.61 641.028 0 0 944.659 6838.92
14100 8395.13 5.68434e-13 0 0 957.158 7437.97
14200 9712.03 407.041 505.211 1820.63 909.241 6069.91
14300 14346.1 940.523 4372 1820.63 903.298 6309.7
14400 8186.57 130.73 0 0 924.429 7131.41
14500 8295.32 445.404 0 0 915.897 6934.02
14600 10772 1412.15 1957.79 0 904.696 6497.38
14700 7554.75 195.999 0 0 908.609 6450.14
14800 8803.87 557.869 765.114 0 918.826 6562.06
14900 8115.39 4.54747e-13 0 0 942.208 7173.19
15000 12909.5 6.49746 3624.08 1820.63 899.522 6558.75
15100 7909.29 4.54747e-13 0 0 940.682 6968.61
15200 8499.18 4.54747e-13 0 0 943.648 7555.53
15300 12496.9 649.34 1959.6 1820.63 921.792 7145.51
15400 13833.6 4.54747e-13 3855.74 1820.63 933.319 7223.95
15500 8266.89 1.04856 0 0 934.577 7331.27
15600 7886.53 4.54747e-13 0 0 934.578 6951.95
15700 8840.77 1981.12 0 0 887.922 5971.73
15800 11283.3 2.62901e-13 1999.68 1820.63 923.608 6539.35
15900 10715.1 3271.57 0 0 926.114 6517.46
16000 8454.09 2.43791 0 0 963.282 7488.37
16100 8650.64 2.27374e-13 0 0 960.841 7689.8
16200 8052.86 1.13687e-13 0 0 938.601 7114.25
16300 7680.33 1.13687e-13 0 0 912.154 6768.17
16400 9857.69 2.27374e-13 2070.74 0 907.249 6879.7
16500 9624.61 2.27374e-13 1254.22 0 928.92 7441.47
16600 8695.74 872.585 79.3582 0 897.854 6845.95
16700 9803.58 351.557 1033.43 0 961.562 7457.03
16800 12428.9 0 3981.02 0 937.798 7510.13
16900 7980.86 2.84217e-14 0 0 933.837 7047.03
17000 13741.1 830.976 4487.79 1820.63 875.681 5726.01
17100 7739.26 913.398 0 0 893.915 5931.95
17200 12107.6 0 3607.34 1820.63 898.422 5781.16
17300 9944.71 571.81 1667.55 0 928.233 6777.11
17400 7049.55 0 0 0 903.878 6145.67
17500 8419.73 0 2000 0 875.363 5544.37
17600 9185.51 0 1998.44 0 915.506 6271.57
17700 7305.24 0 0 0 923.002 6382.24
17800 7639.44 369.837 0 0 926.941 6342.66
17900 6777.55 0 0 0 898.471 5879.07
18000 8652.53 0 1999.97 0 891.146 5761.42
18100 8614.92 700.024 1063.55 0 894.721 5956.62
18200 12050.6 0 1627.29 3641.26 885.936 5896.13
18300 8573.32 2.27374e-13 0 0 968.468 7604.85
18400 11584.2 27.3556 2977.38 0 952.777 7626.68
18500 10540.1 27.3556 1987.06 0 946.668 7579.04
18600 10665.7 220.654 1978.15 0 939.969 7526.96
18700 8262.18 -5.68434e-14 0 0 941.814 7320.37
18800 8452.96 0 0 0 963.751 7489.2
18900 13034.6 169.729 3954.06 1820.63 879.521 6210.64
19000 10833 0 1789.84 1820.63 883.128 6339.42
19100 11146.3 199.532 2000 1820.63 878.991 6247.19
19200 7796.11 0 0 0 928.676 6867.43
19300 10387.1 0 2747.71 0 909.966 6729.46
19400 10060.5 588.415 1049.81 0 934.864 7487.4
19500 10092.6 315.08 1999.97 0 913.07 6864.5
19600 15177.1 1.13687e-13 7295.79 0 904.184 6977.16
19700 7334.71 74.6837 0 0 911.079 6348.95
19800 7947.85 0 674.419 0 918.59 6354.84
19900 8638.31 0 0 0 959.447 7678.86
20000 14977.7 2583.91 1920.52 3641.26 897.508 5934.55
