0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 8469.96 503.255 0 0 931.466 7035.24
200 8186.8 0 0 0 957.198 7229.61
300 8603.14 2.27374e-13 0 0 955.464 7647.68
400 12394.4 0 3903.55 0 942.702 7548.18
500 8839.96 0 0 0 982.147 7857.81
600 8121.47 0 0 0 953.802 7167.67
700 9027.77 0 696.252 0 924.456 7407.06
800 15737.2 381.443 5729.89 1820.63 902.295 6903
900 9064.53 0 569.218 0 943.207 7552.11
1000 8583.42 0 0 0 953.227 7630.2
1100 10124.2 0 1847.66 0 918.122 7358.38
1200 15504.1 1136.74 6318.35 0 891.731 7157.3
1300 13675.5 123.453 5150.46 0 932.492 7469.05
1400 7806.59 79.0094 0 0 926.507 6801.07
1500 8877.12 398.415 0 0 958.54 7520.17
1600 9930.97 170.767 1609.55 0 937.78 7212.87
1700 10152.5 1675.5 0 0 941.124 7535.93
1800 7311.89 97.3205 0 0 918.816 6295.75
1900 13765.1 26.8128 3601.9 1820.63 956.93 7358.79
2000 7787.37 -2.27374e-13 0 0 925.253 6862.12
2100 8200.64 0 869.402 0 901.428 6429.81
2200 7448.42 0 0 0 933.221 6515.2
2300 8621.12 5.68434e-14 0 0 974.1 7647.02
2400 10396 25.1157 2484.07 0 912.208 6974.61
2500 9996.08 -1.77636e-14 1977.47 0 927.712 7090.9
2600 7848.84 -1.42109e-14 0 0 938.978 6909.86
2700 10153.3 0 324.741 1820.63 926.46 7081.47
2800 8619.77 -2.84217e-14 0 0 957.348 7662.43
2900 8468.25 0 0 0 940.12 7528.13
3000 10113.7 1770.41 0 0 925.814 7417.52
3100 9875.26 1373.61 0 0 943.929 7557.72
3200 9749.59 0 1216.16 0 947.547 7585.88
3300 15211.4 532.115 5665.91 1820.63 866.067 6326.66
3400 7052.83 0 0 0 897.984 6154.85
3500 11533.9 973.78 1973.6 0 953.58 7632.95
3600 8579.67 -1.13687e-13 0 0 952.802 7626.87
3700 8646.73 0 0 0 960.399 7686.33
3800 9452.58 0 0 1820.63 913.618 6718.33
3900 8152.93 266.347 0 0 932.869 6953.71
4000 11701.4 1439.37 2442.78 0 895.325 6923.91
4100 7405.18 0 0 0 903.088 6502.09
4200 9526.47 503.488 1842.33 0 903.654 6277
4300 8094.18 762.98 0 0 914.123 6417.07
4400 7663.34 0 0 0 931.595 6731.74
4500 8470.51 0 4.76826 0 959.455 7506.29
4600 8335.4 -1.13687e-13 0 0 944.506 7390.9
4700 7813.79 -1.13687e-13 0 0 922.004 6891.78
4800 8629.25 297.074 0 0 944.135 7388.04
4900 8380 24.1936 87.176 0 936.808 7331.82
5000 11125.1 0 3970.16 0 911.495 6243.41
5100 7360.6 0 0 0 902.929 6457.68
5200 8647.64 560.767 60.5736 0 935.813 7090.48
5300 8111.67 2.27374e-13 0 0 945.797 7165.88
5400 10265.9 566.117 1488.81 0 930.911 7280.02
5500 7726.66 27.3126 0 0 930.873 6768.48
5600 7291.78 4.54747e-13 0 0 920.656 6371.13
5700 10158.4 4.54747e-13 1471.63 0 964.92 7721.82
5800 10275.7 4.54747e-13 1082.95 1820.63 906.793 6465.32
5900 8289.69 4.54747e-13 0 0 944.389 7345.3
6000 10427.5 4.54747e-13 1964.52 0 964.295 7498.69
6100 13498.5 4.54747e-13 5638.73 0 908.441 6951.33
6200 11853.9 3112.45 2000 0 881.566 5859.9
6300 9172.62 1446.77 0 0 931.028 6794.83
6400 12645.5 1931.67 2848.12 0 917.822 6947.91
6500 10016.7 344.981 1999.88 0 911.94 6759.95
6600 7498.6 2.27374e-13 0 0 928.174 6570.42
6700 10006.3 2.27374e-13 782.931 1820.63 916.216 6486.56
6800 9445.5 2.27374e-13 0 1820.63 927.202 6697.67
6900 10285.6 1.13687e-13 1970.06 0 950.379 7365.16
7000 8234.78 1.13687e-13 0 0 941.051 7293.73
7100 8789.6 1.13687e-13 2000 0 886.289 5903.31
7200 8929.84 0 2000 0 888.285 6041.56
7300 8100.19 0 0 0 950.412 7149.78
7400 7283.07 1354.09 0 0 863.804 5065.18
7500 17153.4 1064.07 2305.28 7282.51 861.683 5639.88
7600 7276.7 94.3282 0 0 911.236 6271.14
7700 9760.21 170.631 0 1820.63 933.627 6835.33
7800 8012.41 3.41061e-13 0 0 946.274 7066.14
7900 11082.8 18.6925 970.042 1820.63 946.566 7326.88
8000 12876.6 -4.54747e-13 4758.54 0 928.537 7189.5
8100 11663 -4.54747e-13 3485.6 0 935.439 7241.94
8200 10947.6 -4.54747e-13 2000 1820.63 888.72 6238.29
8300 8102.55 15.8089 0 0 927.246 7159.5
8400 14566.7 15.8089 2986.13 3641.26 910.719 7012.75
8500 10196.1 285.704 0 1820.63 920.141 7169.59
8600 10853.6 949.681 2000 0 921.226 6982.72
8700 10294.9 -5.68434e-13 1987.73 0 944.55 7362.62
8800 9845.75 1608.48 0 0 940.161 7297.11
8900 10784.5 1050.96 1409.62 0 950.169 7373.77
9000 7645.76 -4.54747e-13 0 0 923.146 6722.61
9100 11238.7 438.082 1196.61 1820.63 927.712 6855.63
9200 10336.7 62.399 1991.65 0 949.774 7332.91
9300 6484.06 -4.54747e-13 0 0 866.714 5617.34
9400 8731.79 -4.54747e-13 0 0 969.998 7761.79
9500 8507.22 1111.95 0 0 925.485 6469.79
9600 8109.56 349.51 0 0 939.171 6820.88
9700 9869.39 -2.27374e-13 1745.15 0 922.357 7201.88
