0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 9242.13 -2.27374e-13 425.384 1820.63 901.915 6094.2
200 8253.44 -2.27374e-13 0 0 950.948 7302.49
300 12039.1 1787.41 1999.81 0 915.275 7336.56
400 10089.9 -4.54747e-13 1965.71 0 945.432 7178.75
500 10762.8 -4.54747e-13 1131.82 1820.63 931.369 6878.93
600 7783.47 41.211 0 0 918.548 6823.71
700 7862.69 41.211 0 0 927.971 6893.51
800 9807.47 -3.97904e-13 1065.26 0 971.172 7771.04
900 8043.72 -4.83169e-13 0 0 935.671 7108.05
1000 9876.46 -4.54747e-13 1991.6 0 916.989 6967.87
1100 10161.5 1154.27 2977.42 0 848.976 5180.87
1200 7881.93 422.313 0 0 883.145 6576.48
1300 9719.9 422.313 1650.74 0 905.707 6741.14
1400 9783.01 422.313 2000 0 910.784 6449.92
1500 7729.4 -3.97904e-13 0 0 925.066 6804.34
1600 7320.1 -4.40536e-13 0 0 916.4 6403.7
1700 10571.7 801.916 1999.93 0 922.359 6847.55
1800 8475.22 -4.54747e-13 337.432 0 929.636 7208.16
1900 11928.9 781.32 1387.72 1820.63 914.806 7024.44
2000 7899.98 -3.41061e-13 0 0 912.998 6986.98
2100 11475.9 273.267 3072.88 0 917.803 7211.95
2200 8558.85 119.647 0 0 955.097 7484.11
2300 8515.35 119.647 0 0 931.823 7463.88
2400 14444.4 849.699 1999.85 3641.26 935.258 7018.29
2500 10604.9 -2.27374e-13 1985.79 0 957.275 7661.85
2600 12214.4 -2.27374e-13 3930.79 0 937.85 7345.81
2700 8498 -4.54747e-13 0 0 961.007 7537
2800 10484.8 -4.54747e-13 1982.92 0 943.951 7557.89
2900 16302.5 -4.54747e-13 4775.33 3641.26 901.513 6984.38
3000 9986.75 565.834 946.265 0 940.851 7533.8
3100 8716.67 -4.54747e-13 0 0 968.295 7748.37
3200 8893.29 268.697 0 0 957.894 7666.7
3300 10670.8 620.88 1663.11 0 930.807 7456.03
3400 10419 46.4918 624.672 1820.63 940.916 6986.33
3500 8805.83 46.4918 1999.99 0 895.626 5863.72
3600 13255.8 3392.79 2480.71 0 910.012 6472.31
3700 8589.42 46.4918 709.343 0 925.75 6907.83
3800 8698.04 688.898 40.4721 0 918.05 7050.62
3900 9653.69 -4.05009e-13 1999.64 0 911.164 6742.88
4000 8368.89 1417.89 0 0 912.531 6038.47
4100 11666.6 -9.09495e-13 3658.97 0 924.103 7083.53
4200 8428.37 -9.09495e-13 0 0 969.847 7458.52
4300 7641.13 -9.09495e-13 0 0 937.88 6703.25
4400 8643.63 -1.02318e-12 0 0 979.197 7664.43
4500 8631.99 -9.66338e-13 0 0 958.732 7673.26
4600 10938.2 2349.01 0 0 953.877 7635.27
4700 9161.25 545.915 0 0 956.846 7658.49
4800 8236.25 -9.09495e-13 0 0 957.86 7278.39
4900 8446.66 -9.09495e-13 0 0 957.004 7489.65
5000 12593.7 -9.09495e-13 2629.18 1820.63 934.007 7209.91
5100 12102.6 55.5994 4469.23 0 911.463 6666.35
5200 14493.1 327.445 5845.52 0 923.141 7396.95
5300 9754.22 1799.86 73.1889 0 900.48 6980.69
5400 14899.8 853.51 2611.91 3641.26 911.951 6881.2
5500 10013.8 -9.09495e-13 1473.41 0 948.342 7592.07
5600 7854.54 -9.09495e-13 0 0 943.869 6910.67
5700 6154.45 -9.09495e-13 0 0 864.043 5290.41
5800 11589.3 -9.09495e-13 1949.5 1820.63 934.032 6885.14
5900 7546.44 -9.09495e-13 0 0 936.251 6610.19
6000 7244.35 -9.09495e-13 0 0 921.751 6322.59
