0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 10436 0 1990.24 0 937.551 7508.21
200 8754.13 -2.27374e-13 0 0 972.513 7781.62
300 10589.4 2430.04 0 0 950.315 7209.09
400 9816.34 445.435 334.096 1820.63 912.459 6303.72
500 13565.7 1681.17 3983.04 0 922.414 6979.1
600 9203.97 93.6805 741.28 0 928.762 7440.25
700 9576.38 1180.63 0 0 931.828 7463.92
800 11328.8 -4.54747e-13 2877.8 0 938.144 7512.8
900 10136.5 -4.54747e-13 273.033 1820.63 945.181 7097.68
1000 10607.8 -4.54747e-13 1967.4 1820.63 902.333 5917.47
1100 8040.71 -4.54747e-13 0 0 936.399 7104.31
1200 10030.5 513.508 1049.9 0 939.987 7527.1
1300 11331.1 1388.02 1691.11 0 915.29 7336.67
1400 8634.9 -3.97904e-13 0 0 959.061 7675.84
1500 17555.5 197.688 9441.28 0 876.212 7040.34
1600 17533.8 1038.36 8310 0 907.598 7277.86
1700 8434.11 -4.54747e-13 0 0 936.219 7497.89
1800 10164.1 -4.54747e-13 2649.54 0 898.028 6616.49
1900 8763.59 -4.54747e-13 0 0 973.577 7790.01
2000 8448.7 -4.54747e-13 113.293 0 948.644 7386.76
2100 13565.5 770.491 3662.92 1820.63 887.078 6424.42
2200 12324.1 302.774 2257.74 1820.63 920.801 7022.19
2300 8041.1 524.87 0 0 917.725 6598.51
2400 8127 524.87 0 0 928.092 6674.04
2500 10545.8 -2.27374e-13 1938.99 0 955.879 7650.93
2600 8687.97 104.673 1012.1 0 890.796 6680.4
2700 10655.3 -2.27374e-13 3952.95 0 880.384 5822.01
2800 10174.9 -2.27374e-13 2358.44 0 928.443 6888
2900 7905.35 -2.27374e-13 0 0 938.971 6966.38
3000 7700.03 -2.27374e-13 0 0 938.717 6761.32
3100 9767.85 1594.77 0 0 953.12 7219.96
3200 11228.7 12.5277 2000 1820.63 900.896 6494.65
3300 13767.6 1466.71 3796.2 0 944.28 7560.45
3400 10517.9 -4.54747e-13 1999.26 0 945.864 7572.77
3500 16633.9 -4.54747e-13 5555.06 3641.26 906.577 6531.01
3600 9455.57 -4.54747e-13 1008.61 0 937.689 7509.27
3700 12112.5 1618.09 1995.29 0 943.636 7555.44
3800 8243.79 10.4239 0 0 938.483 7294.88
3900 10245.3 2758.81 0 0 908.011 6578.5
4000 7556.37 64.8527 0 0 911.261 6580.25
4100 10487.2 307.331 3366.99 0 880.998 5931.87
4200 9839.53 -3.41061e-13 1950.91 0 911.093 6977.53
4300 13420 -3.41061e-13 5220.48 0 909.232 7290.33
4400 11177.7 801.942 38.3432 3641.26 885.479 5810.66
4500 10919.3 329.013 2249.34 0 925.538 7415.4
4600 10892.7 1668.9 2000 0 899.027 6324.79
4700 8347.1 -4.54747e-13 0 0 959.165 7387.94
4800 8575.25 -4.54747e-13 2000 0 877.606 5697.64
4900 13631.8 -4.54747e-13 4492.61 1820.63 901.982 6416.6
5000 7426.61 584.495 0 0 903.288 5938.82
5100 8720.62 1172.06 0 0 937.443 6611.12
5200 8278.43 -4.54747e-13 1373.59 0 910.415 5994.42
5300 7749.97 748.998 0 0 911.823 6089.15
5400 8589.07 1000.14 0 0 923.932 6665
5500 8535.49 -3.41061e-13 0 0 947.782 7587.71
5600 11321.9 431.629 1631.25 1820.63 908.315 6530.09
5700 10306.7 -3.41061e-13 504.14 1820.63 927.417 7054.55
5800 10657.4 720.607 1999.97 0 922.109 7014.73
5900 9908.43 -3.41061e-13 1986.57 0 920.344 7001.51
6000 8415.65 263.103 1228.73 0 898.76 6025.05
6100 12029.3 399.577 3887.3 0 905.822 6836.59
6200 11579.5 38.657 1945.15 1820.63 936.039 6839.06
6300 10253.6 -4.54747e-13 1986.21 0 939.295 7328.1
6400 8147.73 -4.54747e-13 0 0 956.931 7190.79
6500 10644.4 165.838 3601.36 0 899.034 5978.19
6600 13263.2 738.901 3987.9 1820.63 861.637 5854.17
6700 12243.3 -4.54747e-13 3948.18 0 939.433 7355.71
6800 11597.4 -4.54747e-13 2469.53 1820.63 911.086 6396.16
6900 12573.3 -4.54747e-13 5996.75 0 872.668 5703.85
7000 8419.54 -4.54747e-13 0 0 934.553 7484.99
7100 9126 -4.54747e-13 969.621 0 904.226 7252.15
7200 15041 58.3986 5374.21 1820.63 900.629 6887.15
7300 8021.18 58.3986 0 0 921.305 7041.47
7400 12256.4 58.3986 3937.53 0 916.278 7344.24
7500 10345.4 192.509 0 1820.63 941.89 7390.33
7600 8465.44 -4.54747e-13 0 0 939.8 7525.64
7700 12317.5 -4.54747e-13 3966.46 0 926.699 7424.34
7800 8359.17 -4.54747e-13 0 0 944.849 7414.32
7900 9750.56 1807.83 0 0 924.901 7017.83
8000 10101.1 672.094 1425.49 0 942.802 7060.73
8100 9594.17 -4.54747e-13 1726.8 0 914.545 6952.82
8200 15633.7 709.884 5525.75 1820.63 909.983 6667.5
8300 9599.4 315.969 1877.66 0 920.69 6485.08
8400 8233.16 -4.54747e-13 0 0 950.598 7282.56
8500 7693.44 -4.54747e-13 0 0 939.036 6754.41
8600 7995.64 -3.97904e-13 0 0 947.953 7047.69
