0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 10074.8 5897.16 0 0 391.939 3785.74
200 7943.82 1825.72 0 0 492.386 5625.72
300 6415.85 3039.85 0 0 343.769 3032.23
400 7510.59 2965.54 0 0 412.486 4132.56
500 8451.93 2739.54 0 0 472.857 5239.54
600 8614.42 2899.4 0 0 472.985 5242.04
700 6170.28 2931.3 0 0 334.995 2903.98
800 6170.28 2931.3 0 0 334.995 2903.98
900 7124.9 2761.42 0 0 402.437 3961.04
1000 6354.81 2851.86 0 0 351.744 3151.21
1100 6089.61 2927.19 0 0 330.014 2832.41
1200 8825.13 3425.95 697.781 1820.63 280.258 2600.51
1300 6089.61 2927.19 0 0 330.014 2832.41
1400 7497.13 2902.52 0 0 415.194 4179.42
1500 8715.61 453.397 0 0 562.15 7700.06
1600 10426.8 5440.6 1965.8 0 320.619 2699.82
1700 9492.9 1310.86 0 0 553.07 7628.97
1800 8311.26 88.2466 0 0 557.715 7665.3
1900 9168.67 5556.84 0 0 358.471 3253.36
2000 8436.01 2907.89 0 0 463.761 5064.36
2100 6540.05 2953.53 0 0 356.916 3229.6
2200 8341.8 112.72 0 0 558.403 7670.68
2300 9454.45 1981.36 0 0 471.095 7002
2400 8007.61 213.107 0 0 508.646 7285.86
2500 9127.44 2088.72 0 0 419.265 6619.45
2600 7828.5 356.129 0 0 471.011 7001.36
2700 7828.5 356.129 0 0 471.011 7001.36
2800 7718.04 188.902 0 0 477.69 7051.44
2900 10078.4 2027.88 0 0 538.1 7512.47
3000 8671.18 2637.08 0 0 488.396 5545.7
3100 6821.42 2956.33 0 0 373.746 3491.34
3200 7986.62 2808.78 0 0 446.049 4731.79
3300 8393.57 18.7496 0 0 574.84 7799.98
3400 6355.64 2839.81 0 0 352.545 3163.29
3500 8600 -7.27596e-12 0 0 600 8000
3600 6536.12 2660.1 0 0 374.394 3501.62
3700 6536.12 2660.1 0 0 374.394 3501.62
3800 10474 7244.92 1988.36 0 176.487 1064.23
3900 7906.94 2162.4 0 0 438.088 5306.45
4000 11212.2 3693.96 0 0 476.411 7041.84
4100 8600 -9.54969e-12 0 0 600 8000
4200 8472.71 167.84 0 0 566.965 7737.91
4300 8627.49 2736.15 0 0 481.552 5409.79
4400 8307.41 2935.8 0 0 455.918 4915.7
4500 8765.33 735.443 0 0 535.736 7494.15
4600 11403.2 4572.41 1140.26 1820.63 331.812 3538.05
4700 8600 -1.22782e-11 0 0 600 8000
4800 8600 -1.31877e-11 0 0 600 8000
4900 7613.37 4968.01 0 0 294.708 2350.65
5000 7732.95 3449.49 0 0 397.943 3885.51
5100 8411.12 2958.44 0 0 459.994 4992.69
5200 8411.12 2958.44 0 0 459.994 4992.69
5300 7498.57 2956.75 0 0 384.253 4157.56
5400 8600 -1.54614e-11 0 0 600 8000
5500 11487.6 3814.61 267.967 1820.63 441.86 5142.5
5600 6904.69 2883.28 0 0 382.931 3638.48
5700 6268.86 2958.97 0 0 339.558 2970.33
5800 8557.91 2287.32 0 0 499.56 5771.03
5900 10543 4614.7 0 0 455.142 5473.17
6000 10137.9 1770.17 0 0 574.037 7793.64
6100 8600 -1.72804e-11 0 0 600 8000
6200 10043.5 5820.33 1929.03 0 268.778 2025.41
6300 7817.48 2884.48 0 0 433.316 4499.69
6400 7146.1 2951.37 0 0 392.912 3801.83
6500 8400.03 366.433 0 0 536.161 7497.44
6600 8359.38 2.83115 0 0 572.785 7783.76
6700 8628.48 715.447 0 0 522.33 7390.7
6800 10411.3 2940.74 0 0 470.801 6999.79
6900 8816.56 5768.96 410.52 0 294.117 2342.97
7000 8600 -1.63709e-11 0 0 600 8000
7100 13798.4 4108.32 1835.42 0 515.603 7339.07
7200 6160.21 2918.68 0 0 335.161 2906.37
7300 8397.91 76.8093 0 0 568.795 7752.31
7400 8283.48 5.76374 0 0 563.901 7713.82
7500 8162.72 191.361 0 0 529.031 7442.32
7600 11102.1 2971.69 0 0 547.209 7583.24
7700 8600 -1.79625e-11 0 0 600 8000
7800 7426.51 2762.19 0 0 418.98 4245.34
7900 7426.51 2762.19 0 0 418.98 4245.34
8000 8519.81 380.745 0 0 548.189 7590.88
8100 8582.63 1002.85 0 0 483.633 7096.15
8200 8568.57 400.844 0 0 551.446 7616.28
8300 8568.57 400.844 0 0 551.446 7616.28
8400 8915.32 2948.3 0 0 485.19 5481.83
8500 6448.56 2854.04 0 0 357.409 3237.12
8600 8244.71 698.019 0 0 479.753 7066.94
8700 8244.71 698.019 0 0 479.753 7066.94
8800 8600 -1.86446e-11 0 0 600 8000
8900 6349.93 2670.74 0 0 362.584 3316.61
9000 7976.96 2907.27 0 0 440.462 4629.22
9100 7168.47 2800.35 0 0 402.696 3965.42
9200 10372.7 4181.67 0 1820.63 365.904 4004.49
9300 6178.22 2854.64 0 0 340.433 2983.15
9400 6283.05 2854.76 0 0 347.071 3081.22
9500 6283.05 2854.76 0 0 347.071 3081.22
9600 7322.61 2951.46 0 0 402.865 3968.28
9700 8673.94 5741.22 1998.4 0 143.004 791.311
9800 9251.09 5772.87 1993.81 0 200.416 1283.99
9900 6611 2845.69 0 0 367.788 3397.52
10000 8764.25 2812 0 0 484.482 5467.76
10100 6500.69 2911.56 0 0 357.077 3232.06
10200 7393.66 2846.6 0 0 412.596 4134.47
10300 6895.31 2756.27 0 0 389.727 3749.31
10400 7035.57 2692 0 0 401.322 3942.25
10500 11452.5 3483.52 0 0 528.753 7440.18
10600 7015.77 2927.9 0 0 386.783 3701.09
10700 7270.91 2963.09 0 0 399.315 3908.5
10800 9424.08 5780.08 1959.1 0 218.734 1466.16
10900 6461.93 2946.66 0 0 352.51 3162.76
11000 7028.42 2858.3 0 0 391.507 3778.61
11100 10456.5 3859.72 686.982 1820.63 364.207 3724.95
11200 7198.8 2874.18 0 0 400.26 3924.37
11300 6061.28 2868.54 0 0 331.994 2860.75
11400 8313.35 1944.32 0 0 504.146 5864.88
11500 8079.46 2885.26 0 0 446.889 4747.31
11600 10930.6 2909.49 556.313 0 470.123 6994.72
11700 8147.82 2928.08 0 0 448.198 4771.54
11800 9090.94 5820.28 1999.95 0 179.546 1091.17
11900 8055.14 2883.91 0 0 445.709 4725.53
12000 8405.57 2867.95 0 0 464.234 5073.39
12100 6312.93 2708.75 0 0 358.002 3246.18
12200 6312.93 2708.75 0 0 358.002 3246.18
12300 6884.39 2853.96 0 0 383.455 3646.97
