0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 8863.11 6814.36 133.536 0 238.536 1676.68
200 8459.45 2955.67 0 0 462.548 5041.23
300 8273.04 3132.4 0 0 444.134 4696.51
400 7906.41 2789.62 0 0 442.902 4673.89
500 8196.36 2929.91 0 0 450.584 4815.87
600 7748.69 4701.62 0 0 322.398 2724.68
700 10635.9 4501.52 0 0 471.463 5662.9
800 8502.85 198.351 0 0 566.923 7737.57
900 7735.89 2944.16 0 0 425.827 4365.9
1000 7963.51 5486.9 0 0 282.47 2194.14
1100 6665.51 2904.79 0 0 367.513 3393.21
1200 10080.1 612.3 1815.66 0 492.097 7160.07
1300 6197.51 2921.61 0 0 337.377 2938.52
1400 9041.23 3493.66 645.313 1820.63 303.774 2777.85
1500 10009.9 2050.71 0 0 527.636 7431.56
1600 9413.99 5754.96 1980.41 0 218.176 1460.44
1700 7813.03 2805.58 0 0 437.22 4570.23
1800 8817.56 2928.39 0 0 481.448 5407.73
1900 6224.48 2932.93 0 0 338.382 2953.17
2000 6117.55 2967.18 0 0 329.225 2821.14
2100 8600 0 0 0 600 8000
2200 6021.53 274.298 0 0 474.56 5272.67
2300 6021.53 274.298 0 0 474.56 5272.67
2400 5417.49 1714.69 0 0 364.016 3338.78
2500 7360.53 3213.87 0 0 390.164 3756.5
2600 7054.91 2864.77 0 0 392.649 3797.48
2700 7786.1 2801.68 0 0 436.015 4548.41
2800 6444.43 2747.68 0 0 363.65 3333.1
2900 7324.83 2915.99 0 0 404.966 4003.87
3000 6978.15 2955.12 0 0 383.025 3640.01
3100 7745.42 3598.71 0 0 390.167 3756.54
3200 13627 6162.53 0 0 470.08 6994.4
3300 11132.1 3029.43 0 1820.63 446.377 5835.67
3400 8556.77 4700.73 0 0 373.209 3482.83
3500 9023.99 5778.71 1930.99 0 183.928 1130.36
3600 8885.9 3523.89 0 1820.63 318.047 3223.33
3700 12317.2 4540 0 0 506.645 7270.59
3800 7402 2913.17 0 0 409.395 4079.43
3900 7402 2913.17 0 0 409.395 4079.43
4000 8478.06 2598.22 0 0 480.997 5398.84
4100 8600 2.72848e-12 0 0 600 8000
4200 7207.24 2921.84 0 0 398.052 3887.35
4300 7207.24 2921.84 0 0 398.052 3887.35
4400 6528.86 2878 0 0 360.858 3290
4500 7877.81 3362 0 0 410.881 4104.93
4600 8600 4.09273e-12 0 0 600 8000
4700 9613.97 1427.26 0 0 553.6 7633.11
4800 7119.3 1414.42 0 0 455.074 5249.8
4900 7803.17 2934.34 0 0 429.927 4438.9
5000 8435.79 2954.04 0 0 461.449 5020.3
5100 7962.9 2933.76 0 0 438.352 4590.79
5200 7962.9 2933.76 0 0 438.352 4590.79
5300 6434.52 2927.58 0 0 351.992 3154.94
5400 7245.47 2611.99 0 0 417.308 4216.17
5500 8786.29 488.359 0 0 566.182 7731.74
5600 10438.2 2213.38 0 0 557.921 7666.91
5700 8421.45 215.796 0 0 555.748 7649.9
5800 8612.87 2818.57 0 0 476.853 5317.45
5900 7220.98 2878.56 0 0 401.258 3941.16
6000 7769.96 3596.44 0 0 391.701 3781.81
6100 9139.04 5770.15 1973.43 0 191.913 1203.54
6200 6632.36 4072.25 0 0 288.575 2271.54
6300 6024.98 2302.8 0 0 365.189 3356.99
6400 11756.5 4787.39 0 1820.63 386.703 4761.78
6500 11136.4 3127.46 0 0 533.335 7475.57
6600 8600 -2.27374e-12 0 0 600 8000
6700 8600 -1.36424e-12 0 0 600 8000
6800 7237.55 2883.08 0 0 401.933 3952.54
6900 8020.49 215.966 0 0 509.806 7294.72
7000 8020.49 215.966 0 0 509.806 7294.72
7100 7105 2946.36 0 0 390.85 3767.79
7200 9850.63 2949.06 0 0 528.369 6373.21
7300 8482.01 4552.82 0 0 367.278 3561.91
7400 8523.79 70.3655 0 0 583.654 7869.77
7500 8523.79 70.3655 0 0 583.654 7869.77
7600 6964.57 2948.11 0 0 382.643 3633.82
7700 6964.57 2948.11 0 0 382.643 3633.82
7800 9757.3 1285.92 0 0 585.664 7885.72
7900 7239.96 2932.79 0 0 399.279 3907.9
8000 7239.96 2932.79 0 0 399.279 3907.9
8100 8724.63 296.146 0 0 580.861 7847.62
8200 8600 -3.63798e-12 0 0 600 8000
8300 7836.01 4546.77 0 0 307.716 2981.53
8400 11571 3216.63 959.865 0 461.807 6932.65
8500 7547.39 1454.29 0 0 491.202 5601.91
8600 7982.82 2897.35 0 0 441.281 4644.19
8700 7670.45 2936.64 0 0 422.726 4311.09
8800 9050.93 4301.79 0 0 402.452 4346.69
8900 10066.9 2914.31 0 1820.63 436.344 4895.61
9000 8657.88 2790.98 0 0 480.372 5386.53
9100 7560.08 2932.73 0 0 416.976 4210.38
9200 8007.77 2956.79 0 0 439.489 4611.49
9300 8621.58 3251.25 0 0 427.067 4943.26
9400 8546.44 2840.57 0 0 472.537 5233.34
9500 5764.16 2733.98 0 0 321.27 2708.9
9600 7133.63 2821.6 0 0 399.552 3912.48
9700 8277.31 5771.07 1983.5 0 88.6294 434.104
9800 8012.29 2957.6 0 0 439.683 4615.01
9900 10738.8 7353.63 0 0 344.348 3040.79
10000 8012.29 2957.6 0 0 439.683 4615.01
