0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 10759.1 3054.92 0 0 498.159 7206.02
200 8412.09 345.124 0 0 539.973 7526.99
300 10052.8 2143.78 0 0 521.865 7387.13
400 8412.09 345.124 0 0 539.973 7526.99
500 7107.81 2933.12 0 0 391.768 3782.92
600 8600 -1.81899e-12 0 0 600 8000
700 10370.5 2519.18 0 0 515.216 7336.1
800 7391.69 2945.75 0 0 407.026 4038.92
900 10105.9 1784.55 0 0 568.828 7752.56
1000 5966.86 2922.43 0 0 322.221 2722.21
1100 8371.92 16.5038 0 0 572.657 7782.75
1200 8890.48 627.376 0 0 562.251 7700.86
1300 8305.56 259.612 0 0 537.573 7508.38
1400 5991.88 2964.04 0 0 321.114 2706.73
1500 5991.88 2964.04 0 0 321.114 2706.73
1600 6095.69 2846.7 0 0 335.642 2913.34
1700 8600 4.54747e-13 0 0 600 8000
1800 8824.35 481.792 0 0 571.212 7771.35
1900 6406.5 2823.04 0 0 356.728 3226.74
2000 7194.98 2882.22 0 0 399.593 3913.16
2100 10482.6 2070.96 0 0 578.972 7832.66
2200 8415.96 162.099 0 0 561.206 7692.66
2300 11146.6 3267.33 0 0 518.44 7360.82
2400 7602.17 3257.59 0 0 391.878 3952.7
2500 6083.64 2800.3 0 0 337.856 2945.49
2600 8703.14 611.715 0 0 542.764 7548.66
2700 9006.37 857.773 0 0 549.272 7599.32
2800 7874.06 2812.37 0 0 440.047 4621.65
2900 8600 -9.09495e-13 0 0 600 8000
3000 8924.23 2942.57 0 0 466.995 5514.67
3100 7377.42 4147.09 0 0 334.436 2895.9
3200 7951.48 2180.73 0 0 450.831 5319.92
3300 9192.85 3817.19 10.503 0 396.127 4969.03
3400 7830.85 1761.92 0 0 490.054 5578.88
3500 7830.85 1761.92 0 0 490.054 5578.88
3600 10463.3 4626.81 0 0 459.546 5376.93
3700 7742.38 2940.98 0 0 426.344 4375.06
3800 7742.38 2940.98 0 0 426.344 4375.06
3900 7331.67 2951.92 0 0 403.345 3976.4
4000 8600 -1.36424e-12 0 0 600 8000
