0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 8598.81 311.509 0 0 564.983 7722.31
200 7830.57 3668.19 0 0 369.053 3793.33
300 8600 -9.09495e-13 0 0 600 8000
400 6437 2883.52 0 0 354.878 3198.6
500 6171.55 2832.12 0 0 341.445 2997.99
600 7112.52 2954.67 0 0 390.805 3767.04
700 11340.8 3834.29 0 0 475.025 7031.44
800 8271.7 103.932 0 0 551.45 7616.32
900 10972.5 3266.42 77.3104 0 489.37 7139.44
1000 10655.5 3036.72 0 0 488.202 7130.61
1100 8218.72 412.593 0 0 509.992 7296.14
1200 8218.72 412.593 0 0 509.992 7296.14
1300 8319 87.8029 0 0 558.642 7672.55
1400 8600 -2.72848e-12 0 0 600 8000
1500 7659.14 2658.06 0 0 397.345 4603.74
1600 9322 1788.42 0 0 478.213 7055.37
1700 5951.18 2657.68 0 0 338.508 2954.99
1800 5951.18 2657.68 0 0 338.508 2954.99
1900 6020.19 2927.52 0 0 325.425 2767.25
2000 6309.1 2738.89 0 0 355.912 3214.3
2100 6131.83 2918.2 0 0 333.353 2880.28
2200 6131.83 2918.2 0 0 333.353 2880.28
2300 6689.5 2808.57 0 0 374.686 3506.25
2400 8236.86 2955.56 0 0 451.34 4829.96
2500 8600 -2.27374e-12 0 0 600 8000
2600 8098.66 2835.65 0 0 450.408 4812.6
2700 8600 -3.63798e-12 0 0 600 8000
2800 7115.48 2839.62 0 0 397.514 3878.35
2900 8817.22 5803.09 1898.04 0 163.393 952.696
3000 10646.8 4713.74 0 0 460.63 5472.46
3100 8499.48 193.123 0 0 567.133 7739.22
3200 6224.58 2943.84 0 0 337.688 2943.05
3300 8600 -2.72848e-12 0 0 600 8000
3400 8329.3 2186.13 0 0 493.571 5649.59
3500 8323.2 2703.62 0 0 468.294 5151.29
3600 7308.98 2773.04 0 0 411.986 4123.95
3700 8600 -3.18323e-12 0 0 600 8000
3800 9377.6 1289.75 0 0 542.356 7545.5
3900 11429.1 1825.93 1904.9 0 497.476 7200.83
4000 8600 -2.72848e-12 0 0 600 8000
4100 9478.15 3240.62 366.617 1820.63 370.367 3679.92
4200 6265.44 2787.39 0 0 350.19 3127.86
4300 8600 -2.27374e-12 0 0 600 8000
4400 8600 -9.09495e-13 0 0 600 8000
4500 8792.86 787.72 0 0 532.904 7472.23
4600 8792.86 787.72 0 0 532.904 7472.23
4700 9405.56 1062.99 0 0 571.212 7771.35
4800 8278.33 42.6262 0 0 559.152 7676.55
4900 8701 546.712 0 0 549.919 7604.37
5000 8651.06 808.888 0 0 514.159 7328.01
5100 8696.06 2910.56 0 0 476.425 5309.07
5200 6630.39 2777.72 0 0 373.009 3479.67
5300 5960.06 2671.57 0 0 338.186 2950.3
5400 12916 6322.11 1999.98 1820.63 265.341 2507.92
5500 8642.62 5148.33 0 0 351.204 3143.09
5600 8165.9 3279.28 0 0 414.229 4472.39
5700 7358.28 2843.92 0 0 410.801 4103.56
5800 10004.1 1914.69 0 0 542.53 7546.85
5900 8609.52 429.645 0 0 552.824 7627.05
6000 11062.3 3866.09 0 0 438.203 6757.98
6100 7807.73 452.949 0 0 457.105 6897.67
6200 7531.17 276.435 0 0 445.201 6809.54
6300 9629.39 2157.2 0 0 470.989 7001.2
6400 9798.16 1951.5 0 0 514.678 7331.98
6500 9711.76 1803.86 0 0 521.739 7386.16
6600 8478.41 2074.85 0 0 505.746 5897.81
6700 5902.21 2813.51 0 0 325.162 2763.54
6800 5902.21 2813.51 0 0 325.162 2763.54
6900 8504.17 58.3847 0 0 582.8 7862.99
7000 6774.67 2837.36 0 0 378.011 3559.29
7100 6774.67 2837.36 0 0 378.011 3559.29
7200 7570.98 2965.52 0 0 415.785 4189.67
7300 7665.97 3677.21 0 0 381.027 3607.73
7400 7665.97 3677.21 0 0 381.027 3607.73
7500 6917.74 2653.44 0 0 396.861 3867.44
7600 8678.8 2881.77 0 0 476.986 5320.05
7700 6024.97 2841.08 0 0 331.417 2852.47
7800 6846.91 2947.46 0 0 375.781 3523.67
7900 6654.35 2777.05 0 0 374.47 3502.83
8000 8135.64 2796.11 0 0 454.296 4885.23
8100 8135.64 2796.11 0 0 454.296 4885.23
8200 8135.64 2796.11 0 0 454.296 4885.23
8300 6705.99 2888.87 0 0 370.891 3446.22
8400 8419.59 2861.51 0 0 465.25 5092.83
8500 9450.46 986.059 0 0 584.883 7879.52
8600 8507.94 4567.32 0 0 366.604 3574.01
8700 10845.7 1790.91 1269.97 1820.63 466.804 5497.34
8800 11608.8 2203.69 1807.24 0 485.753 7112.13
8900 8413.04 70.1344 0 0 571.251 7771.66
9000 8172.33 2887.13 0 0 451.539 4833.66
9100 8216.9 0.921607 0 0 556.919 7659.06
9200 6307.07 2955.69 0 0 342.205 3009.17
9300 7847.4 3579.19 0 0 397.082 3871.13
9400 7243.48 2680.33 0 0 413.477 4149.68
9500 6218.29 2856.63 0 0 342.859 3018.8
