0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 8452.98 2907.23 0 0 464.637 5081.11
200 6884.89 2789.44 0 0 387.22 3708.23
300 6884.89 2789.44 0 0 387.22 3708.23
400 12930.5 5502.24 0 1820.63 445.404 5162.25
500 9893.1 5483.78 1936.72 0 282.175 2190.43
600 7344.03 2967.09 0 0 403.189 3973.75
700 8980.88 4799.04 0 0 370.662 3811.17
800 8229.71 2787.8 0 0 459.454 4982.46
900 7454.1 2884.05 0 0 413.854 4156.2
1000 9059.11 4043.24 0 0 405.048 4610.82
1100 14003.7 5837.99 1983.67 1820.63 392.932 3968.44
1200 9482.48 2910.3 0 0 513.5 6058.68
1300 8440.28 2953.44 0 0 461.703 5025.14
1400 9040.59 1171.46 0 0 517.271 7351.86
1500 8607.94 2908.06 0 0 472.244 5227.64
1600 7025.26 2885.06 0 0 389.793 3750.4
1700 9073.51 1335.29 0 0 502.119 7236.11
1800 10239.5 3587.74 0 0 371.977 6279.8
1900 7979.69 849.055 0 0 430.34 6700.29
2000 11435.1 3171.94 0 1820.63 464.567 5978
2100 6107.23 753.179 0 0 414.752 4939.3
2200 8660.34 3443.38 0 0 395.838 4821.12
2300 7832.65 2141.22 0 0 460.483 5230.95
2400 6418.17 592.423 0 0 478.38 5347.37
2500 6418.17 592.423 0 0 478.38 5347.37
2600 5741.48 3552.08 0 0 260.673 1928.72
2700 5741.48 3552.08 0 0 260.673 1928.72
2800 5741.48 3552.08 0 0 260.673 1928.72
2900 5741.48 3552.08 0 0 260.673 1928.72
3000 5741.48 3552.08 0 0 260.673 1928.72
3100 5623.35 3520.96 0 0 253.801 1848.59
3200 5089.91 3236.5 0 0 233.339 1620.06
3300 5089.91 3236.5 0 0 233.339 1620.06
3400 5089.91 3236.5 0 0 233.339 1620.06
3500 5089.91 3236.5 0 0 233.339 1620.06
3600 5089.91 3236.5 0 0 233.339 1620.06
3700 7121.43 2831.11 0 0 398.33 3891.99
3800 9874.72 5730.33 1990.24 0 257.906 1896.25
3900 8600 2.72848e-12 0 0 600 8000
4000 8461.31 52.2099 0 0 578.688 7830.41
4100 8600 2.95586e-12 0 0 600 8000
4200 9048.05 760.169 0 0 565.048 7722.83
4300 6090.55 2880.75 0 0 333.104 2876.69
4400 8600 4.09273e-12 0 0 600 8000
4500 9221.72 5495.45 938.132 0 304.769 2483.37
4600 9866.85 3454.5 1995.93 1820.63 271.079 2324.71
4700 7267.88 1293.81 0 0 485.528 5488.54
4800 8766.52 5924.23 0 0 308.52 2533.76
4900 7556.88 2928.37 0 0 417.038 4211.47
5000 7332.06 2912.2 0 0 405.579 4014.28
5100 7112.79 4359.81 0 0 302.316 2450.66
5200 10668.4 2626.53 0 0 537.103 7504.74
5300 10995.3 2991.1 321.981 0 495.599 7186.59
5400 10407.5 6669.2 1994.73 0 223.893 1519.65
5500 6916.92 1001 0 0 482.736 5433.19
5600 6890.13 2827.49 0 0 385.324 3677.32
5700 7545.56 2941.57 0 0 415.705 4188.29
5800 8600 7.27596e-12 0 0 600 8000
5900 8600 8.18545e-12 0 0 600 8000
6000 6948.07 2915.12 0 0 383.602 3649.35
6100 6948.07 2915.12 0 0 383.602 3649.35
6200 10446.4 5673.68 0 0 401.603 4371.15
6300 6824.17 2940.97 0 0 374.819 3508.38
6400 8572.83 210.063 0 0 573.485 7789.29
6500 10435.3 5814.58 0 1820.63 272.649 2527.43
6600 5918.24 2845.2 0 0 324.124 2748.92
6700 7732.04 2886.39 0 0 428.698 4416.95
6800 7732.04 2886.39 0 0 428.698 4416.95
6900 7775.27 4673.51 0 0 326.026 2775.73
7000 7732.04 2886.39 0 0 428.698 4416.95
7100 8600 7.27596e-12 0 0 600 8000
7200 8562.2 2246.24 0 0 501.678 5814.29
7300 7015.63 2966.16 0 0 384.561 3664.91
7400 11218.5 3560.29 0 0 492.807 7165.44
7500 6088.08 2864.69 0 0 333.986 2889.4
7600 6088.08 2864.69 0 0 333.986 2889.4
7700 6088.08 2864.69 0 0 333.986 2889.4
7800 6088.08 2864.69 0 0 333.986 2889.4
7900 7577.39 2946.14 0 0 417.187 4214.06
8000 7915.66 3386.57 0 0 389.412 4139.68
8100 6791.83 3023.01 0 0 339.309 3429.51
8200 7469.01 2913.59 0 0 413.053 4142.37
8300 8600 7.27596e-12 0 0 600 8000
8400 8621.19 4159.78 0 0 380.802 4080.6
8500 6567.15 2746.77 0 0 371.086 3449.29
8600 8481.48 2941.87 0 0 464.332 5075.28
8700 7640.81 2926.43 0 0 410.232 4304.15
8800 7640.81 2926.43 0 0 410.232 4304.15
8900 7640.81 2926.43 0 0 410.232 4304.15
9000 8031.39 2966.7 0 0 440.202 4624.49
9100 8600 6.82121e-12 0 0 600 8000
9200 8600 6.82121e-12 0 0 600 8000
9300 8531.59 325.52 0 0 555.796 7650.28
9400 7097.57 2897.85 0 0 393.196 3806.53
9500 8425.78 2608.64 0 0 477.963 5339.18
9600 7887.83 3826.34 0 0 385.257 3676.24
9700 6402.65 2944.49 0 0 348.946 3109.21
9800 6069.51 2897.99 0 0 330.609 2840.91
9900 6114.95 2872.17 0 0 335.241 2907.54
10000 6114.95 2872.17 0 0 335.241 2907.54
10100 6596.52 2894.74 0 0 363.955 3337.82
10200 8600 6.36646e-12 0 0 600 8000
10300 6210.27 2754.61 0 0 348.79 3106.87
10400 8600 6.36646e-12 0 0 600 8000
10500 9611.29 5736.42 1976.1 0 237.162 1661.61
10600 8472.25 251.573 0 0 557.451 7663.23
10700 8380.03 296.77 0 0 541.832 7541.42
10800 5953.69 2873.7 0 0 324.585 2755.41
10900 5976.61 2847.95 0 0 327.799 2800.86
11000 8610.28 2948.77 0 0 470.36 5191.15
11100 6920.73 2866.09 0 0 384.86 3669.77
11200 6990.51 2729.99 0 0 396.647 3863.87
11300 6990.51 2729.99 0 0 396.647 3863.87
11400 6072.62 2876.02 0 0 332.245 2864.35
11500 6986.77 2799.37 0 0 392.494 3794.91
11600 8519.34 5397.59 1908.81 0 173.623 1039.31
11700 6807.92 1547.24 0 0 407.061 4853.62
11800 6259.99 651.741 0 0 454.504 5153.75
11900 6117.73 353.688 0 0 475.38 5288.67
12000 6237.75 3287.37 0 0 315.903 2634.47
12100 4617.13 3147.59 0 0 199.011 1270.52
12200 4617.13 3147.59 0 0 199.011 1270.52
12300 4617.13 3147.59 0 0 199.011 1270.52
12400 4617.13 3147.59 0 0 199.011 1270.52
12500 4617.13 3147.59 0 0 199.011 1270.52
12600 4617.13 3147.59 0 0 199.011 1270.52
12700 5844.32 359.089 0 0 437.853 5047.38
12800 5844.32 359.089 0 0 437.853 5047.38
12900 7837.2 2957.75 0 0 430.49 4448.96
13000 8606.55 2128.99 0 0 509.161 5968.4
13100 8126.49 2821.34 0 0 452.553 4852.6
13200 6388.05 2617.72 0 0 368.09 3402.24
13300 6388.05 2617.72 0 0 368.09 3402.24
13400 8600 5.00222e-12 0 0 600 8000
13500 9615.2 2828.82 0 0 523.209 6263.17
13600 6184.42 2710.46 0 0 349.935 3124.03
13700 5986.11 2810.43 0 0 330.881 2844.8
13800 8499.88 129.522 0 0 574.338 7796.02
13900 8557.65 270.929 0 0 564.917 7721.8
14000 6609.29 2947.77 0 0 361.508 3300
14100 6609.29 2947.77 0 0 361.508 3300
14200 9404.94 5547.38 1970.14 0 236.209 1651.21
14300 9959 5477.22 0 0 409.007 4072.78
14400 5822.57 2694.19 0 0 327.78 2800.59
14500 6063.18 2947.1 0 0 326.971 2789.11
14600 10291.9 5138.61 0 0 432.651 4720.67
14700 8182.26 2891.06 0 0 451.844 4839.35
14800 7079.66 2930.27 0 0 390.321 3759.07
14900 6157.54 2868.46 0 0 338.224 2950.85
15000 11120.2 3185.81 0 0 524.791 7409.64
15100 8324.62 143.896 0 0 552.922 7627.81
15200 10321.7 2671.74 0 0 491.843 7158.14
15300 6274.5 2924.67 0 0 342.107 3007.72
15400 6274.5 2924.67 0 0 342.107 3007.72
15500 6976.31 2963.61 0 0 382.424 3630.28
15600 6976.31 2963.61 0 0 382.424 3630.28
15700 8600 2.16005e-12 0 0 600 8000
15800 8600 2.72848e-12 0 0 600 8000
15900 8886.07 1005.91 0 0 518.543 7361.61
16000 8600 2.72848e-12 0 0 600 8000
16100 8600 3.63798e-12 0 0 600 8000
16200 7519.89 2966.84 0 0 412.924 4140.12
16300 8512.94 2292.51 0 0 497.21 5723.22
16400 9363.27 952.569 0 0 578.868 7831.84
16500 6753.01 2635.02 0 0 388.518 3729.47
16600 9637.74 1609.66 0 0 535.529 7492.55
16700 8979.41 745.591 0 0 558.939 7674.88
16800 6878.34 2932.66 0 0 378.503 3567.17
16900 8447.3 364.259 0 0 541.807 7541.23
17000 8324.84 313.699 0 0 533.591 7477.55
17100 8600 9.09495e-13 0 0 600 8000
17200 10416.5 4949.1 815.142 1820.63 266.573 2565.07
17300 7802.45 4594.88 0 0 332.959 2874.62
17400 10508 4223.03 0 1820.63 383.908 4080.43
17500 11051.3 5802.93 0 0 437.063 4811.36
17600 8678.48 474.458 0 0 555.563 7648.46
17700 8746.24 584.415 0 0 550.775 7611.05
17800 6813.24 2956.19 0 0 373.269 3483.78
17900 10832.8 3333.47 0 3641.26 319.485 3538.57
18000 8418.03 575.905 0 0 514.154 7327.97
18100 8418.03 575.905 0 0 514.154 7327.97
18200 15207.8 7526.07 200.34 0 472.077 7009.34
18300 7704.46 2864.43 0 1820.63 299.793 2719.61
18400 8600 -2.27374e-13 0 0 600 8000
