0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 7742.95 3457.07 0 0 398.079 3887.8
200 10479.3 6314.8 0 0 379.519 3784.98
300 8016.51 2744.17 0 0 450.884 4821.45
400 7594.12 2595.64 0 0 436.751 4561.73
500 8600 0 0 0 600 8000
600 8482.83 78.2751 0 0 578.178 7826.38
700 12935.2 4938.31 145.989 0 515.164 7335.7
800 7299.96 2587.6 0 0 421.572 4290.78
900 10367.3 5553.36 1976.82 0 308.163 2528.94
1000 7299.96 2587.6 0 0 421.572 4290.78
1100 6297.3 2837.95 0 0 349.021 3110.33
1200 6460.13 2914.75 0 0 354.377 3191
1300 8016.15 2880.86 0 0 443.858 4691.44
1400 7386.26 2948.61 0 0 406.566 4031.08
1500 7664.51 2961.35 0 0 421.077 4282.08
1600 6107.38 2918.1 0 0 331.769 2857.52
1700 6780.19 2692.79 0 0 386.755 3700.65
1800 7721.02 4626.31 0 0 325.56 2769.15
1900 8474.55 2965.98 0 0 462.787 5045.78
2000 8600 -5.00222e-12 0 0 600 8000
2100 9157.37 2436.13 0 0 520.273 6200.97
2200 8587.68 4427.88 0 0 390.916 3768.88
2300 10724.8 3594.26 0 0 430.33 6700.22
2400 10157.2 1271.82 1907.61 0 411.887 6565.87
2500 10522 2192.33 0 0 569.763 7759.93
2600 11189.9 2896.12 0 0 565.719 7728.1
2700 6659.02 2637.06 0 0 382.963 3639
2800 6659.02 2637.06 0 0 382.963 3639
2900 7981.27 2794.17 0 0 446.524 4740.57
3000 5922.93 2619.44 0 0 339.148 2964.34
3100 5922.93 2619.44 0 0 339.148 2964.34
3200 7967.63 3150.35 0 1820.63 285.908 2710.75
3300 6601.11 2907.17 0 0 363.479 3330.46
3400 8787.26 806.857 0 0 530.069 7450.33
3500 8312.94 510.081 0 0 509.613 7293.24
3600 9126.44 5751.5 1845.45 0 204.632 1324.86
3700 8600 -5.91172e-12 0 0 600 8000
3800 11573.6 4088.9 0 0 472.467 7012.27
3900 8600 -7.27596e-12 0 0 600 8000
4000 11577.2 3648.94 0 0 524.076 7404.14
4100 10470.1 3800.57 0 0 479.611 6189.95
4200 5988.99 2955.84 0 0 321.469 2711.69
4300 8600 -5.79803e-12 0 0 600 8000
4400 14790.9 6928.78 978.077 0 501.779 6382.29
4500 7651.33 2872.71 0 0 425.127 4353.49
4600 7148.07 2888.25 0 0 396.608 3863.22
4700 5923.08 2888.82 0 0 321.543 2712.72
4800 8422.06 2487.74 0 0 444.342 5489.97
4900 8600 -5.40012e-12 0 0 600 8000
5000 8160.57 2013.12 0 0 493.774 5653.68
5100 8326.62 139.487 0 0 553.649 7633.49
5200 8466.31 5723.1 0 0 301.631 2441.57
5300 8519.62 6370.52 0 0 257.507 1891.59
5400 8244.25 243.858 0 0 532.36 7468.03
5500 7464.32 2958.81 0 0 410.314 4095.19
5600 8727.56 2922.84 0 0 477.359 5327.35
5700 8727.56 2922.84 0 0 477.359 5327.35
5800 5947.6 2679.88 0 0 336.851 2930.87
5900 10092.7 3472.15 0 0 499.585 6120.96
6000 6978.74 2958.49 0 0 382.863 3637.39
6100 10901 3366.52 1780.57 1820.63 368.655 3564.64
6200 7478.41 1643.47 0 0 456.855 5378.09
6300 7955.78 3061.8 0 0 409.388 4484.59
6400 8606.04 3215.38 0 0 434.951 4955.7
6500 9009.33 5538.98 1787.24 0 218.575 1464.53
6600 6553.84 2857.33 0 0 363.635 3332.87
6700 6553.84 2857.33 0 0 363.635 3332.87
6800 8108.08 2852.04 0 0 450.053 4805.99
6900 6415.76 2898.14 0 0 352.656 3164.96
7000 6415.76 2898.14 0 0 352.656 3164.96
7100 15520.6 5845.34 1961.52 0 499.273 7214.47
7200 8358.84 4430.03 0 0 358.001 3570.81
7300 8358.84 4430.03 0 0 358.001 3570.81
7400 8575.29 234.604 0 0 571 7769.69
7500 12295.9 3102.37 1870.62 0 453.324 6869.62
7600 8600 -6.13909e-12 0 0 600 8000
7700 6709.52 759.576 0 0 484.372 5465.58
7800 6709.52 759.576 0 0 484.372 5465.58
7900 6606.37 3680.99 0 0 314.207 2611.17
