0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 7713.95 2774.55 0 0 433.653 4505.75
200 10158.1 5458.66 0 0 409.549 4289.88
300 6307.39 2894.78 0 0 346.083 3066.52
400 7388.12 1385.04 0 0 486.916 5516.16
500 8505.23 416.961 0 0 542.404 7545.87
600 10610.7 4174.55 0 1820.63 402.502 4213.01
700 7452.6 3808.93 0 0 360.42 3283.25
800 8410.79 359.812 0 0 538.148 7512.83
900 11051 1349.89 1867.43 0 513.175 7320.47
1000 10547 2896.51 0 0 491.903 7158.59
1100 8162.73 2912.05 0 0 449.78 4800.9
1200 7842.58 2923.37 0 0 432.589 4486.62
1300 9536.86 1590.68 0 0 526.141 7420.04
1400 7316.29 2889.48 0 0 405.965 4020.84
1500 9361.18 1122.13 0 0 559.531 7679.52
1600 8448.67 3.43003 0 0 582.738 7862.5
1700 10573.8 2875.28 0 0 497.496 7200.98
1800 8249.79 2864.27 0 0 445.69 4939.83
1900 14053.8 2961.12 3622.69 0 470.732 6999.28
2000 7307.62 2878.3 0 0 406.104 4023.22
2100 9467.64 1845.8 0 0 488.556 7133.29
2200 8554.15 875.703 0 0 495.163 7183.29
2300 8600 -2.27374e-12 0 0 600 8000
2400 5979.13 2867.9 0 0 326.651 2784.57
2500 7316.69 2949.94 0 0 402.62 3964.14
2600 7786.11 2836.97 0 0 434.165 4514.97
2700 8600 -3.18323e-12 0 0 600 8000
2800 7673.17 3212.03 0 0 407.866 4053.27
2900 7491.14 3076.26 0 0 376.587 4038.29
3000 7491.14 3076.26 0 0 376.587 4038.29
3100 7317.53 1324.22 0 0 486.449 5506.86
3200 7317.53 1324.22 0 0 486.449 5506.86
3300 7400.92 2930.77 0 0 408.364 4061.78
3400 7842.12 2959.58 0 0 430.653 4451.88
3500 6831.77 2782.68 0 0 384.539 3664.55
3600 6906.16 2895.51 0 0 382.304 3628.34
3700 8555.46 2668.22 0 0 481.355 5405.89
3800 8327.23 2609.3 0 0 473.127 5244.8
3900 8388.44 337.177 0 0 538.18 7513.08
4000 11068.6 2645.38 0 0 580.267 7842.92
4100 10820.1 1798.55 1889.77 0 430.481 6701.32
4200 9378.23 1220.55 0 0 550.305 7607.38
4300 8600 -3.18323e-12 0 0 600 8000
4400 7520.91 2701.91 0 0 427.281 4391.72
4500 6787.51 2707.23 0 0 386.344 3693.93
4600 8766.03 5668.43 1942.41 0 167.572 987.62
4700 6119.72 2694.19 0 0 346.897 3078.63
4800 8600 -2.50111e-12 0 0 600 8000
4900 6743.52 2956.4 0 0 369.097 3418.02
5000 6743.52 2956.4 0 0 369.097 3418.02
5100 7363.39 2643.03 0 0 422.002 4298.35
5200 8057.74 179.592 0 0 518.311 7359.83
5300 10768.9 3146.74 40.9474 1820.63 424.626 5336
5400 7294.14 2883.86 0 0 405.046 4005.23
5500 8284.83 2940.9 0 0 454.519 4889.42
5600 10463.4 1320.04 1344.7 0 509.125 7289.52
5700 10554.8 4377.88 0 0 471.936 5704.97
5800 8599.57 947.811 0 0 492.05 7159.71
5900 8214.86 338.629 0 0 518.09 7358.14
6000 8214.86 338.629 0 0 518.09 7358.14
6100 7778.55 2905.36 0 0 403.467 4469.72
6200 8507.51 287.105 0 0 557.419 7662.98
6300 8017.39 324.021 0 0 496.902 7196.47
6400 6891.54 2855.71 0 0 383.769 3652.07
6500 6121.2 2830.03 0 0 338.358 2952.81
6600 7201.9 2953.91 0 0 395.938 3852.06
6700 7766.33 2991.71 0 0 414.244 4360.37
6800 7987.69 3245.15 0 0 409.592 4332.94
6900 8323.32 2846.56 0 0 461.199 5015.55
7000 8600 -4.54747e-12 0 0 600 8000
7100 10578.4 4960.05 0 0 455.982 5162.36
7200 10651.1 2190.94 0 0 584.41 7875.77
7300 6520.33 2957.92 0 0 355.43 3206.98
7400 6520.33 2957.92 0 0 355.43 3206.98
7500 8121.86 2926.48 0 0 446.95 4748.43
7600 6867.22 2940.25 0 0 377.403 3549.57
7700 8459.27 151.947 0 0 567.242 7740.08
7800 8428.7 47.9623 0 0 575.504 7805.23
7900 8600 -7.7307e-12 0 0 600 8000
8000 8448.23 78.0528 0 0 574.317 7795.86
8100 9073.27 3043.86 0 0 471.866 5557.54
8200 8600 -8.6402e-12 0 0 600 8000
8300 8213.48 2937.44 0 0 451.073 4824.97
8400 8671.64 2767.66 0 0 482.161 5421.82
8500 7838.42 2950.26 0 0 430.95 4457.21
8600 7489.73 2813.38 0 0 419.63 4256.72
8700 8600 -7.27596e-12 0 0 600 8000
8800 8600 -6.82121e-12 0 0 600 8000
8900 6577.31 2871.55 0 0 364.196 3341.56
9000 6577.31 2871.55 0 0 364.196 3341.56
9100 5744.05 2629.76 0 0 326.853 2787.44
9200 10162 5163.97 0 0 423.893 4574.15
9300 7836.47 2922.41 0 0 432.318 4481.74
9400 7836.47 2922.41 0 0 432.318 4481.74
9500 7787.76 2851.43 0 0 433.491 4502.84
9600 7906.95 2954.18 0 0 434.355 4518.41
9700 9199.66 1533.71 0 0 493.706 7172.25
9800 10650.5 1101.65 1869.87 0 495.221 7183.73
9900 10470.8 2094.81 0 0 574.971 7801.02
10000 7524.83 2836.02 0 0 420.303 4268.51
10100 8600 -6.36646e-12 0 0 600 8000
10200 8749.24 5028.51 0 0 338.142 3382.58
10300 7793.39 4328.72 0 0 349.354 3115.32
10400 8539.21 476.534 0 0 539.483 7523.19
10500 8620.73 3263.01 0 0 430.632 4927.09
10600 7895.7 2829.24 0 0 440.294 4626.16
10700 8801.96 393.69 0 0 578.595 7829.68
10800 8515.75 241.277 0 0 563.534 7710.93
10900 8216.43 3709.89 0 0 410.371 4096.17
11000 8057.9 2960.77 0 0 441.885 4655.25
11100 7643.31 2706.86 0 1820.63 294.539 2821.28
11200 8682.59 2918.26 0 0 475.394 5288.94
11300 8600 -7.27596e-12 0 0 600 8000
11400 6952.63 2829.28 0 0 388.826 3734.52
11500 12936.2 5013.93 0 0 523.392 7398.87
11600 8477.64 6205.42 1960.36 0 53.2055 258.648
11700 8600 -7.7307e-12 0 0 600 8000
11800 9243.04 6864.71 1984 0 67.9833 326.351
11900 6741.75 2966.96 0 0 368.358 3406.43
12000 10505 2864.23 0 1820.63 433.874 5386.3
12100 8090.78 4181.25 0 0 376.375 3533.15
12200 7813.81 4013.67 0 0 369.877 3430.27
12300 7438.21 2849.44 0 0 414.876 4173.89
12400 8793 2861.26 0 0 483.497 5448.24
12500 9863.9 1651.13 0 0 556.555 7656.22
12600 9609.13 7003.35 1934.51 0 109.927 561.339
