0 10000 eBorder  ePair  eHDiff eLCR  eFAR
0 10000 0 0 0 5000 5000
100 6120.02 2920.69 0 0 332.423 2866.91
200 6154.55 2777.67 0 0 343.825 3033.06
300 11816.4 4363.99 1961.05 1820.63 340.465 3330.24
400 7838.7 2897.21 0 0 433.762 4507.73
500 6092.62 2919.87 0 0 330.69 2842.06
600 7029.85 2941.75 0 0 386.796 3701.3
700 11181 2807.24 0 0 574.724 7799.07
800 8327.5 2890.14 0 0 459.226 4978.13
900 8499.46 335.083 0 0 551.065 7613.31
1000 8499.46 335.083 0 0 551.065 7613.31
1100 8600 -2.72848e-12 0 0 600 8000
1200 6046.35 2892.5 0 0 329.453 2824.4
1300 7914.28 1693.92 0 0 497.206 5723.15
1400 6243.25 444.559 0 0 477.066 5321.62
1500 6385.32 3344.51 0 0 321.98 2718.83
1600 8632.02 595.217 0 0 536.527 7500.27
1700 9815.6 2503.63 0 0 452.019 6859.95
1800 6380.26 2952.18 0 0 347.058 3081.02
1900 8775.36 742.185 0 0 536.112 7497.06
2000 8183.21 2794.34 0 0 456.787 4932.07
2100 10809.5 5740.45 1980.73 0 325.137 2763.19
2200 8489.22 2964.79 0 0 463.577 5060.85
2300 9347.3 5753.76 1689.89 0 237.57 1666.08
2400 7953.22 2921.03 0 0 438.511 4593.68
2500 8546.57 2249.5 0 0 500.797 5796.28
2600 11420.7 1551.23 1907.12 0 528.004 7434.4
2700 6724.42 2654.3 0 0 385.756 3684.36
2800 11884.9 5629.77 1989.82 0 396.919 3868.41
2900 6456.27 2917.41 0 0 353.973 3184.88
3000 6757.73 2889.72 0 0 373.919 3494.09
3100 6236.21 437.056 0 0 477.089 5322.06
3200 9050.36 3372.47 0 0 460.906 5216.99
3300 8121.65 140.936 0 0 530.105 7450.61
3400 7415 2713.76 0 0 420.973 4280.26
3500 8600 1.36424e-12 0 0 600 8000
3600 8600 9.09495e-13 0 0 600 8000
3700 8516.93 2910.96 0 0 467.621 5138.34
3800 8364.41 2744.46 0 0 468.312 5151.64
3900 7119.88 4026.06 0 0 325.501 2768.32
4000 7119.88 4026.06 0 0 325.501 2768.32
4100 6276.96 2868.49 0 0 345.822 3062.64
4200 9229.22 6601.84 1962.62 0 109.041 555.716
4300 8540.23 183.409 0 0 572.816 7784
4400 7637.26 1857.86 0 0 454.544 5324.86
4500 9185.32 3636.72 0 0 423.625 5124.97
4600 8026.65 2912.09 0 0 442.787 4671.77
4700 8597.72 341.462 0 0 561.477 7694.78
4800 8471.81 395.688 0 0 541.019 7535.11
4900 7662.81 3321.3 0 0 387.882 3953.63
5000 6467.88 2963.39 0 0 351.839 3152.64
5100 12291.8 2798.48 1686.05 0 510.127 7297.17
5200 7514.15 2908.09 0 0 415.818 4190.25
5300 7133.8 2716.77 0 0 405.421 4011.61
5400 5736.42 1851.62 0 0 374.914 3509.89
5500 5917.5 192.485 0 0 473.474 5251.54
5600 5917.5 192.485 0 0 473.474 5251.54
5700 4716.97 1116.83 53.3685 0 354.463 3192.3
5800 4716.97 1116.83 53.3685 0 354.463 3192.3
5900 7353.41 3838.63 1899.82 0 212.468 1402.49
6000 5917.5 192.485 0 0 473.474 5251.54
6100 5917.5 192.485 0 0 473.474 5251.54
6200 11380.4 6289.66 1992.23 0 292.65 2805.88
6300 5917.5 192.485 0 0 473.474 5251.54
6400 5917.5 192.485 0 0 473.474 5251.54
6500 6980.92 3039.47 2000 0 240.718 1700.74
6600 8761.96 2869.16 0 0 481.623 5411.18
6700 7713.84 2917.38 0 0 426.08 4370.38
6800 7661.8 4029.11 0 0 359.749 3272.94
6900 9253.58 960.965 0 0 565.582 7727.03
7000 6262.02 2863.17 0 0 345.215 3053.63
7100 6528.09 2718.74 0 0 370.428 3438.93
7200 8024.7 2956.65 0 0 440.377 4627.68
7300 8555.45 203.356 0 0 572.284 7779.81
7400 11061.8 2940.3 0 0 546.186 7575.28
7500 7254.24 2958.96 0 0 398.609 3896.67
7600 7704.04 2966.4 0 0 422.931 4314.71
7700 11164.3 2938.92 304.524 0 523.229 7397.62
7800 8329.82 2839 0 0 437.033 5053.79
7900 8362.63 2954.22 0 0 457.771 4950.63
8000 8718.13 2729.1 0 0 486.245 5502.79
8100 11500.2 1770.17 1877.43 0 515.369 7337.28
8200 7856.08 2963.3 0 0 431.195 4461.59
8300 8155.46 94.2014 0 0 539.322 7521.94
8400 7122.13 2903.65 0 0 394.263 3824.22
8500 7122.13 2903.65 0 0 394.263 3824.22
8600 8639.82 2949.33 0 0 471.783 5218.7
8700 5805.59 3424.17 0 0 275.388 2106.03
8800 8603.35 2885.47 0 0 473.125 5244.75
8900 8600 3.41061e-12 0 0 600 8000
9000 8648.41 2906.32 0 0 474.309 5267.78
9100 10962.2 2961.96 0 0 532.339 7467.87
9200 9986.45 2000.88 298.116 0 496.211 7191.24
9300 8547.46 83.6111 0 0 584.82 7879.02
9400 6766.37 3138.22 0 0 359.471 3268.68
9500 8600 2.84217e-12 0 0 600 8000
9600 8600 1.59162e-12 0 0 600 8000
9700 12224.2 4331.32 0 0 520.003 7372.82
9800 8143.34 2956.9 0 0 446.491 4739.95
9900 8900.8 5679.15 1986.9 0 175.875 1058.87
10000 7764.62 2921.88 0 0 428.543 4414.19
